66.006689000	14.367893000	513.060830000
67.009074000	7.368532100	360.138050000
68.008354000	9.568944600	424.827530000
69.004236000	8.715862000	438.667800000
70.001224000	8.035870000	414.938530000
71.004340000	9.021965900	415.969940000
72.002987000	11.925905000	509.901260000
73.007603000	10.932353000	453.468530000
74.010710000	8.916863100	425.053550000
75.003414000	8.291027000	401.214720000
76.009367000	11.214592000	441.108620000
77.005997000	8.242407300	391.585920000
78.002546000	7.046629200	375.380810000
79.006361000	8.657947700	426.594540000
80.006651000	9.818378200	458.957000000
81.005211000	9.853679900	467.525340000
82.011297000	6.655842800	383.668190000
83.009977000	8.255631800	393.768380000
84.000423000	11.570340000	501.338840000
85.002406000	8.344936500	399.032720000
86.004152000	11.030738000	442.355840000
87.007729000	7.461949000	376.715040000
88.000183000	9.868493800	389.024250000
89.000881000	7.051754900	406.008370000
90.003466000	10.502207000	468.203810000
91.000550000	8.235659800	427.423390000
92.010498000	9.829564200	442.022780000
93.001348000	9.958160000	403.786210000
94.005924000	13.681206000	458.302090000
95.005338000	13.072238000	487.396240000
96.002135000	7.355865300	378.840190000
97.008907000	7.133763000	395.379810000
98.006436000	9.664461200	459.650130000
99.003457000	9.674864700	447.691100000
100.001120000	10.355143000	461.084740000
101.007830000	9.421163600	444.522150000
102.007260000	10.826063000	452.178480000
103.005830000	8.911816400	395.073550000
104.003060000	10.739179000	423.103510000
105.001050000	8.822123900	398.775230000
106.009680000	7.617186400	380.495350000
107.004380000	5.811186900	355.651430000
108.000520000	6.717248300	394.335090000
109.008260000	9.284338900	426.373590000
110.002310000	11.442313000	481.012610000
111.007430000	7.402026500	391.623220000
112.004290000	6.051911800	376.301570000
113.008530000	8.976006200	459.948270000
114.003180000	7.027577600	385.122310000
115.000490000	10.738411000	438.331730000
116.001630000	9.928401700	465.024390000
117.001550000	6.989256600	372.673490000
118.005190000	7.122349800	386.965390000
119.010400000	7.893779700	440.400930000
120.001470000	7.684021900	401.891050000
121.000310000	9.427541400	429.543210000
122.003520000	8.461562000	446.947440000
123.003310000	10.218493000	465.278600000
124.006700000	8.183500300	411.404530000
125.010350000	8.401756000	406.583350000
126.008950000	9.190879300	414.051870000
127.004980000	11.429323000	474.620430000
128.000020000	14.793949000	542.645180000
129.009260000	7.273220300	401.329130000
130.008450000	8.125900200	431.772660000
131.008160000	10.495243000	502.785160000
132.009080000	10.792526000	469.944850000
133.000470000	9.011027700	443.711400000
134.008630000	14.401337000	555.662810000
135.004070000	6.075659200	353.712160000
136.000160000	7.359426900	366.835680000
137.010080000	6.153493800	380.489250000
138.005850000	5.764135100	339.600040000
139.000440000	7.670404900	424.844370000
140.003470000	8.863319400	480.996530000
141.010480000	9.308635500	447.381070000
142.001990000	7.574380800	381.094490000
143.008540000	10.727723000	455.084210000
144.003010000	10.536508000	440.845680000
145.009070000	9.388566600	466.543770000
146.005170000	6.027222300	348.736630000
147.008070000	12.062803000	504.324750000
148.012730000	13.510527000	519.425110000
149.008340000	11.023071000	402.528880000
150.007030000	7.772593200	384.429330000
151.004290000	8.479813100	435.269350000
152.001930000	6.587435000	387.100480000
153.001930000	11.084184000	467.224730000
154.000700000	7.665485100	421.155500000
155.002380000	9.742545000	526.019770000
156.001680000	8.178695400	432.832600000
157.010160000	7.572558400	423.588710000
158.006970000	9.130906700	448.556580000
159.007580000	7.322565400	420.757620000
160.000330000	6.735363800	400.549530000
161.002870000	9.042079400	448.182370000
162.011220000	9.934023500	450.875720000
163.000340000	7.891911500	433.013200000
164.000860000	9.439930300	435.772250000
165.008100000	8.134049500	408.933020000
166.001910000	9.761009000	478.218200000
167.007610000	9.173000200	433.890090000
168.006670000	10.834310000	475.691750000
169.000840000	10.965147000	442.123250000
170.004210000	10.341658000	453.355790000
171.006120000	7.346500200	399.259340000
172.010650000	6.912709700	390.594970000
173.006000000	8.172673400	443.192120000
174.002970000	8.032090000	418.118930000
175.003620000	5.421892800	342.997850000
176.000200000	8.380986700	462.378230000
177.002160000	11.900707000	493.310500000
178.008680000	8.828075700	415.977530000
179.003420000	10.658417000	474.146610000
180.006340000	11.121458000	459.021270000
181.000130000	11.718572000	493.794250000
182.003540000	9.172885200	453.728330000
183.003060000	11.379787000	507.023740000
184.006000000	6.748863700	368.182240000
185.003120000	7.921554700	391.506590000
186.011270000	6.816749200	401.714590000
187.010860000	6.697787100	364.329950000
188.003710000	6.181560500	380.771240000
189.008860000	9.173731400	465.650130000
190.001470000	8.980864500	460.248360000
191.010760000	7.476789200	423.873110000
192.009130000	9.730331600	470.006370000
193.001790000	9.321315400	453.741910000
194.007500000	9.856425500	467.469130000
195.000500000	7.428814500	405.505500000
196.003770000	6.712347600	397.935120000
197.004820000	7.656049800	393.066710000
198.003720000	8.598279300	432.467850000
199.002800000	8.480451000	419.803700000
200.000190000	7.493623100	400.411640000
201.003100000	8.290088800	417.104350000
202.000960000	7.992992500	411.638980000
203.007690000	8.121695500	435.499300000
204.004180000	7.051531900	414.415090000
205.001760000	9.624270200	466.423610000
206.007740000	10.950659000	495.804640000
207.007100000	12.435304000	496.366000000
208.005420000	7.230437400	403.866940000
209.008560000	6.729100800	393.979960000
210.001940000	9.921313800	497.596650000
211.004850000	11.800641000	508.633910000
212.008300000	7.936428800	393.354740000
213.000270000	10.170043000	465.616540000
214.003820000	5.975401400	383.096010000
215.010460000	6.189719400	390.320160000
216.001080000	6.407059000	387.762590000
217.009920000	6.647793800	390.622870000
218.005270000	7.881254600	437.245670000
219.004690000	8.901413300	438.055300000
220.004660000	6.194732600	383.467840000
221.006240000	14.760082000	574.672920000
222.005830000	7.383367700	403.375770000
223.009010000	5.611529100	352.748120000
224.004910000	5.755522100	386.257120000
225.009040000	12.393695000	482.643620000
226.010110000	10.144452000	485.181880000
227.004110000	7.488984900	414.113820000
228.009090000	11.241532000	488.813140000
229.005150000	9.699462500	477.677420000
230.006860000	6.398470900	377.362390000
231.006690000	5.803132900	355.264340000
232.004110000	8.034328700	383.911040000
233.006040000	9.984374100	437.420250000
234.005400000	7.055986700	380.141030000
235.007490000	8.399701400	422.446590000
236.010300000	8.228360800	454.635880000
237.002070000	12.673687000	529.403150000
238.002260000	8.941275400	437.108580000
239.006460000	9.862805100	431.961470000
240.008240000	10.954274000	449.362800000
241.002580000	15.456092000	472.899370000
242.000460000	10.395041000	440.938440000
243.001560000	6.536546000	374.936520000
244.008470000	6.182475400	393.002340000
245.004890000	8.158447100	443.575560000
246.004840000	11.065791000	468.395800000
247.010780000	7.508070800	406.391650000
248.002710000	10.850950000	489.195760000
249.004550000	13.384805000	500.044560000
250.007240000	7.499124800	422.672100000
251.009540000	6.175453000	388.672870000
252.007250000	7.530588500	423.787500000
253.009850000	7.334361600	415.535840000
254.009500000	16.027459000	550.205530000
255.006870000	9.297353600	416.167450000
256.007000000	7.504236500	371.550290000
257.007070000	7.428819600	417.781760000
258.007690000	9.330282800	451.532920000
259.004410000	7.903718000	437.873440000
260.005660000	7.899538300	394.070780000
261.003410000	9.390628600	488.475870000
262.002360000	10.731421000	444.291290000
263.002720000	7.634350100	353.103490000
264.005700000	9.888008600	466.339670000
265.011070000	6.876379800	369.187620000
266.004670000	6.688522000	402.431180000
267.000890000	7.172046800	418.247610000
268.000220000	7.091908700	406.715880000
269.008060000	6.812384500	425.590800000
270.009500000	9.490944100	493.728990000
271.004760000	8.806551000	425.492970000
272.000180000	11.315472000	463.330250000
273.005580000	6.208423300	398.190680000
274.002170000	6.248591200	399.380580000
275.010730000	6.997331200	417.094380000
276.002400000	8.954002500	470.996480000
277.011370000	11.437786000	524.325460000
278.006720000	6.435785600	387.261800000
279.000990000	7.700153400	406.393020000
280.006780000	8.397323200	433.265740000
281.009540000	12.680848000	517.733490000
282.007500000	9.403554100	445.989570000
283.000680000	12.331686000	533.339830000
284.000230000	13.110181000	501.108840000
285.003770000	9.018759900	453.644340000
286.000620000	7.500700700	421.884900000
287.008540000	6.270073500	403.128780000
288.008950000	6.492025300	389.942020000
289.005000000	7.968829700	414.105380000
290.000530000	11.445083000	475.617210000
291.004090000	7.789812400	422.870680000
292.002320000	6.447671500	410.212400000
293.007370000	5.123902200	357.987430000
294.004410000	7.942875700	445.098650000
295.002930000	8.609527900	452.044190000
296.008900000	7.905382600	443.415900000
297.001520000	10.685900000	507.355330000
298.001630000	10.131426000	494.210340000
299.004930000	7.500508000	413.498170000
300.000960000	8.224825600	461.980650000
