20.000000,20.491400,0.000000,0.000000,0.000000
20.000000,20.491400,1.000000,1.000000,1.000000
20.000000,20.491400,2.000000,2.000000,2.000000
20.000000,20.491400,3.000000,3.000000,3.000000
20.000000,20.491400,4.000000,4.000000,4.000000
20.000000,20.491400,5.000000,5.000000,5.000000
20.000000,20.491400,6.000000,6.000000,6.000000
20.000000,20.491400,7.000000,7.000000,7.000000
20.000000,20.491400,8.000000,8.000000,8.000000
20.000000,20.491400,9.000000,9.000000,9.000000
20.000000,20.491400,10.000000,10.000000,10.000000
20.043470,20.490390,11.000000,11.000000,11.000000
20.086940,20.489380,12.000000,12.000000,12.000000
20.130410,20.488370,13.000000,13.000000,13.000000
20.173880,20.487360,14.000000,14.000000,14.000000
20.217350,20.486350,15.000000,15.000000,15.000000
20.260820,20.485340,16.000000,16.000000,16.000000
20.304290,20.484330,17.000000,17.000000,17.000000
20.347760,20.483320,18.000000,18.000000,18.000000
20.391230,20.482310,19.000000,19.000000,19.000000
20.434700,20.481300,20.000000,20.000000,20.000000
20.599630,20.477090,21.000000,21.000000,21.000000
20.764560,20.472880,22.000000,22.000000,22.000000
20.929490,20.468670,23.000000,23.000000,23.000000
21.094420,20.464460,24.000000,24.000000,24.000000
21.259350,20.460250,25.000000,25.000000,25.000000
21.424280,20.456040,26.000000,26.000000,26.000000
21.589210,20.451830,27.000000,27.000000,27.000000
21.754140,20.447620,28.000000,28.000000,28.000000
21.919070,20.443410,29.000000,29.000000,29.000000
22.084000,20.439200,30.000000,30.000000,30.000000
22.169310,20.436890,31.000000,31.000000,31.000000
22.254620,20.434580,32.000000,32.000000,32.000000
22.339930,20.432270,33.000000,33.000000,33.000000
22.425240,20.429960,34.000000,34.000000,34.000000
22.510550,20.427650,35.000000,35.000000,35.000000
22.595860,20.425340,36.000000,36.000000,36.000000
22.681170,20.423030,37.000000,37.000000,37.000000
22.766480,20.420720,38.000000,38.000000,38.000000
22.851790,20.418410,39.000000,39.000000,39.000000
22.937100,20.416100,40.000000,40.000000,40.000000
23.060620,20.413020,41.000000,41.000000,41.000000
23.184140,20.409940,42.000000,42.000000,42.000000
23.307660,20.406860,43.000000,43.000000,43.000000
23.431180,20.403780,44.000000,44.000000,44.000000
23.554700,20.400700,45.000000,45.000000,45.000000
23.678220,20.397620,46.000000,46.000000,46.000000
23.801740,20.394540,47.000000,47.000000,47.000000
23.925260,20.391460,48.000000,48.000000,48.000000
24.048780,20.388380,49.000000,49.000000,49.000000
24.172300,20.385300,50.000000,50.000000,50.000000
24.373690,20.380260,51.000000,51.000000,51.000000
24.575080,20.375220,52.000000,52.000000,52.000000
24.776470,20.370180,53.000000,53.000000,53.000000
24.977860,20.365140,54.000000,54.000000,54.000000
