s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 8.3018928E+001, 2.5843934E+001, 2.0678809E-001, 1.6050319E-004, 8.3051326E-004, 0.0000000E+000, 1.3057218E-003, 0.0000000E+000, 5.5050094E+001, 2.0349035E-001, 6.7201837E-004, 2.2442745E-003, 0.0000000E+000, 1.0344926E-001, 3.8212664E+001, 2.0000242E+001, 2.0782283E-001, 3.7406619E-009, 3.8691371E-004, 0.0000000E+000, 2.0768934E-005, 0.0000000E+000, 2.4259423E+001, 2.0713811E-001, 1.0621093E-004, 6.8045654E-004, 0.0000000E+000, 6.9509980E-004, 0.0000000E+000, 7.2988574E-004, 2.9152261E-001, 2.6244334E-001, 7.0955854E-001, 2.6171345E-001, 2.7804120E-001, 4.4815967E-001, 4.3114782E-001, 5.8888429E-001, 1.5310663E-001, 1.5635955E-004, 6.2892213E-002, 5.6618628E-002, 4.8150167E-001, 5.6462268E-002, 1.4193326E-001, 2.3120988E-001, 2.2228221E-001, 5.0804243E-001, 8.0348953E-002, 4.1049544E-004, 3.1034901E-001, 2.7935516E-001, 7.2870433E-001, 2.7894466E-001, 1.8856394E-001, 3.6478135E-001, 3.4715961E-001, 5.9498323E-001, 1.5859567E-001, 4.8885855E-005, 6.2383919E-002, 5.6150416E-002, 4.8110085E-001, 5.6101530E-002, 1.4492754E-001, 2.3767487E-001, 2.2840014E-001, 5.1151315E-001, 8.3472601E-002, 5.5590176E+001, 2.0317136E-001, 7.2149856E-004, 2.3810313E-003, 0.0000000E+000, 1.0643135E-001, 4.9564745E+001, 2.0364399E-001, 6.4818814E-004, 2.1784109E-003, 0.0000000E+000, 1.0397292E-001, 5.3336407E+001, 2.0366864E-001, 6.4436437E-004, 2.1678424E-003, 0.0000000E+000, 9.7499938E-002, 4.7896060E+001, 2.0404567E-001, 5.8588193E-004, 2.0062046E-003, 0.0000000E+000, 4.9723596E-002
 8.4019768E+001, 2.6378065E+001, 2.0666808E-001, 1.7911807E-004, 8.8196236E-004, 0.0000000E+000, 1.3136590E-003, 0.0000000E+000, 5.5129441E+001, 2.0340039E-001, 6.8597265E-004, 2.2828423E-003, 0.0000000E+000, 1.0592958E-001, 4.0725822E+001, 2.0057674E+001, 2.0781303E-001, 1.5243187E-006, 3.9111639E-004, 0.0000000E+000, 2.7931775E-005, 0.0000000E+000, 2.5715708E+001, 2.0691097E-001, 1.4144356E-004, 7.7783493E-004, 0.0000000E+000, 8.4823548E-004, 0.0000000E+000, 6.8909023E-004, 3.2123469E-001, 2.8918013E-001, 7.3931141E-001, 2.8849104E-001, 2.6251242E-001, 4.4659411E-001, 4.2818594E-001, 6.0284750E-001, 1.6567352E-001, 1.5974292E-004, 6.5670076E-002, 5.9119042E-002, 4.8427615E-001, 5.8959300E-002, 1.6119387E-001, 2.5862472E-001, 2.4888164E-001, 5.1619666E-001, 8.7687763E-002, 4.2164182E-004, 3.2243295E-001, 2.9023182E-001, 7.4077712E-001, 2.8981018E-001, 2.0028944E-001, 3.8427501E-001, 3.6587645E-001, 6.0275139E-001, 1.6558702E-001, 4.8056538E-005, 6.6030331E-002, 5.9432103E-002, 4.8474809E-001, 5.9384047E-002, 1.4049129E-001, 2.3837056E-001, 2.2858263E-001, 5.1664508E-001, 8.8091337E-002, 5.0853127E+001, 2.0377564E-001, 6.2776667E-004, 2.1219686E-003, 0.0000000E+000, 1.1121280E-001, 4.9490181E+001, 2.0350056E-001, 6.7043491E-004, 2.2398980E-003, 0.0000000E+000, 1.0922339E-001, 5.4760705E+001, 2.0349308E-001, 6.7159494E-004, 2.2431042E-003, 0.0000000E+000, 1.0428097E-001, 4.7716805E+001, 2.0420042E-001, 5.6187991E-004, 1.9398662E-003, 0.0000000E+000, 5.2270665E-002
 8.5018655E+001, 2.6627726E+001, 2.0662854E-001, 1.8525056E-004, 8.9891175E-004, 0.0000000E+000, 1.3620930E-003, 0.0000000E+000, 5.6559940E+001, 2.0327591E-001, 7.0528148E-004, 2.3362094E-003, 0.0000000E+000, 1.0491603E-001, 4.1218494E+001, 2.0444138E+001, 2.0774752E-001, 1.1685725E-005, 4.1920119E-004, 0.0000000E+000, 4.4544298E-005, 0.0000000E+000, 2.4893351E+001, 2.0705332E-001, 1.1936253E-004, 7.1680583E-004, 0.0000000E+000, 8.1993687E-004, 0.0000000E+000, 7.2951861E-004, 3.3064465E-001, 2.9765314E-001, 7.4868095E-001, 2.9692362E-001, 2.4574287E-001, 4.2925116E-001, 4.1090033E-001, 6.0227411E-001, 1.6515746E-001, 1.6562915E-004, 6.6098068E-002, 5.9504824E-002, 4.8469825E-001, 5.9339195E-002, 1.7173823E-001, 2.6944121E-001, 2.5967091E-001, 5.1646879E-001, 8.7932678E-002, 4.2097462E-004, 3.5720934E-001, 3.2153050E-001, 7.7555418E-001, 3.2110953E-001, 1.8492927E-001, 3.8242585E-001, 3.6267619E-001, 6.1626240E-001, 1.7774692E-001, 4.8882227E-005, 6.6060848E-002, 5.9459652E-002, 4.8477778E-001, 5.9410770E-002, 1.4034559E-001, 2.4231982E-001, 2.3212240E-001, 5.2074004E-001, 9.1776802E-002, 5.1348286E+001, 2.0373361E-001, 6.3428674E-004, 2.1399892E-003, 0.0000000E+000, 1.0983615E-001, 5.2382805E+001, 2.0332615E-001, 6.9748767E-004, 2.3146683E-003, 0.0000000E+000, 1.0883775E-001, 5.2343061E+001, 2.0374588E-001, 6.3238325E-004, 2.1347282E-003, 0.0000000E+000, 1.0370259E-001, 4.6021752E+001, 2.0398367E-001, 5.9549893E-004, 2.0327848E-003, 0.0000000E+000, 5.1121943E-002
 8.6015790E+001, 2.7495667E+001, 2.0645659E-001, 2.1192313E-004, 9.7263126E-004, 0.0000000E+000, 1.4913911E-003, 0.0000000E+000, 5.6082484E+001, 2.0321676E-001, 7.1445551E-004, 2.3615652E-003, 0.0000000E+000, 1.0594652E-001, 4.2891699E+001, 2.0720587E+001, 2.0770087E-001, 1.8920954E-005, 4.3919842E-004, 0.0000000E+000, 6.4695141E-005, 0.0000000E+000, 2.3880350E+001, 2.0721636E-001, 9.4074248E-005, 6.4691233E-004, 0.0000000E+000, 7.7631382E-004, 0.0000000E+000, 8.4277833E-004, 3.0025914E-001, 2.7031750E-001, 7.1818218E-001, 2.6947472E-001, 2.6823383E-001, 4.5163008E-001, 4.3329046E-001, 6.0216207E-001, 1.6505663E-001, 1.7248659E-004, 6.9689765E-002, 6.2738038E-002, 4.8828309E-001, 6.2565551E-002, 1.6698410E-001, 2.6401231E-001, 2.5430949E-001, 5.1579403E-001, 8.7325391E-002, 4.0254041E-004, 3.6278801E-001, 3.2654946E-001, 7.8115128E-001, 3.2614692E-001, 1.9434769E-001, 4.0221373E-001, 3.8142712E-001, 6.2663186E-001, 1.8707944E-001, 5.4034181E-005, 7.1614422E-002, 6.4458383E-002, 4.9032620E-001, 6.4404349E-002, 1.5437719E-001, 2.6110865E-001, 2.5043550E-001, 5.2549727E-001, 9.6058313E-002, 5.2793715E+001, 2.0353296E-001, 6.6540948E-004, 2.2260084E-003, 0.0000000E+000, 1.1966032E-001, 5.0939285E+001, 2.0355841E-001, 6.6146159E-004, 2.2150969E-003, 0.0000000E+000, 1.1810442E-001, 5.3554420E+001, 2.0364071E-001, 6.4869638E-004, 2.1798156E-003, 0.0000000E+000, 1.0094437E-001, 4.7617394E+001, 2.0388115E-001, 6.1140164E-004, 2.0767378E-003, 0.0000000E+000, 5.1312733E-002
 8.7017538E+001, 2.7250274E+001, 2.0651705E-001, 2.0254486E-004, 9.4671096E-004, 0.0000000E+000, 1.5908391E-003, 0.0000000E+000, 5.8058219E+001, 2.0298045E-001, 7.5111020E-004, 2.4628740E-003, 0.0000000E+000, 1.2148959E-001, 4.3037427E+001, 2.0713047E+001, 2.0770155E-001, 1.8816048E-005, 4.3890848E-004, 0.0000000E+000, 7.4460019E-005, 0.0000000E+000, 2.3326486E+001, 2.0730010E-001, 8.1084836E-005, 6.1101129E-004, 0.0000000E+000, 7.5064473E-004, 0.0000000E+000, 8.7780778E-004, 3.0399800E-001, 2.7368598E-001, 7.2188600E-001, 2.7280817E-001, 2.2184662E-001, 4.1293971E-001, 3.9383040E-001, 6.0985890E-001, 1.7198378E-001, 1.7757530E-004, 7.6908483E-002, 6.9235392E-002, 4.9549672E-001, 6.9057817E-002, 1.7080897E-001, 2.7519598E-001, 2.6475728E-001, 5.2315282E-001, 9.3948309E-002, 3.3029758E-004, 3.3369921E-001, 3.0036232E-001, 7.5213473E-001, 3.0003202E-001, 2.4823069E-001, 4.5691006E-001, 4.3604212E-001, 6.2744519E-001, 1.8781144E-001, 7.1615017E-005, 7.6080771E-002, 6.8479855E-002, 4.9477497E-001, 6.8408240E-002, 1.5262287E-001, 2.6089117E-001, 2.5006434E-001, 5.2703411E-001, 9.7441469E-002, 5.4030993E+001, 2.0344984E-001, 6.7830228E-004, 2.2616424E-003, 0.0000000E+000, 1.3066891E-001, 5.2133233E+001, 2.0353243E-001, 6.6549173E-004, 2.2262357E-003, 0.0000000E+000, 1.2718954E-001, 5.4629590E+001, 2.0359955E-001, 6.5508117E-004, 2.1974623E-003, 0.0000000E+000, 1.0694383E-001, 4.7253430E+001, 2.0380953E-001, 6.2250992E-004, 2.1074396E-003, 0.0000000E+000, 5.5935070E-002
 8.8001892E+001, 2.7474114E+001, 2.0645975E-001, 2.1143297E-004, 9.7127652E-004, 0.0000000E+000, 1.7081223E-003, 0.0000000E+000, 6.3010374E+001, 2.0234667E-001, 8.4941687E-004, 2.7345808E-003, 0.0000000E+000, 1.4253528E-001, 4.5047266E+001, 2.0643353E+001, 2.0771326E-001, 1.6999845E-005, 4.3388873E-004, 0.0000000E+000, 7.6800991E-005, 0.0000000E+000, 2.4443091E+001, 2.0710557E-001, 1.1125863E-004, 6.9440772E-004, 0.0000000E+000, 8.4279808E-004, 0.0000000E+000, 8.4856785E-004, 3.7287698E-001, 3.3567414E-001, 7.9079423E-001, 3.3482557E-001, 2.3343647E-001, 4.4505507E-001, 4.2389321E-001, 6.3038442E-001, 1.9045674E-001, 1.7997948E-004, 8.2132490E-002, 7.3937239E-002, 5.0071833E-001, 7.3757259E-002, 1.3864664E-001, 2.5069121E-001, 2.3948675E-001, 5.3081039E-001, 1.0084011E-001, 2.8436477E-004, 3.2285073E-001, 2.9059409E-001, 7.4133218E-001, 2.9030973E-001, 2.5338614E-001, 4.5861790E-001, 4.3809472E-001, 6.2399758E-001, 1.8470859E-001, 1.0270087E-004, 8.1686722E-002, 7.3528320E-002, 5.0034984E-001, 7.3425619E-002, 1.3197835E-001, 2.3813225E-001, 2.2751686E-001, 5.2491972E-001, 9.5538514E-002, 5.9571043E+001, 2.0286641E-001, 7.6879898E-004, 2.5117635E-003, 0.0000000E+000, 1.3407361E-001, 5.5570335E+001, 2.0295318E-001, 7.5534059E-004, 2.4745663E-003, 0.0000000E+000, 1.3255967E-001, 5.3846944E+001, 2.0364501E-001, 6.4802980E-004, 2.1779732E-003, 0.0000000E+000, 1.2343229E-001, 4.9597917E+001, 2.0356541E-001, 6.6037565E-004, 2.2120956E-003, 0.0000000E+000, 6.5646000E-002
 8.9015519E+001, 2.9143362E+001, 2.0613253E-001, 2.6218783E-004, 1.1115563E-003, 0.0000000E+000, 1.9362296E-003, 0.0000000E+000, 6.8478255E+001, 2.0181402E-001, 9.3203549E-004, 2.9629279E-003, 0.0000000E+000, 1.3685288E-001, 4.6426558E+001, 2.0564884E+001, 2.0772613E-001, 1.5003050E-005, 4.2836985E-004, 0.0000000E+000, 7.6095611E-005, 0.0000000E+000, 2.6101089E+001, 2.0684054E-001, 1.5236780E-004, 8.0802810E-004, 0.0000000E+000, 1.0135622E-003, 0.0000000E+000, 8.9107329E-004, 3.7274293E-001, 3.3555774E-001, 7.9061767E-001, 3.3466667E-001, 2.2141432E-001, 4.3370574E-001, 4.1247660E-001, 6.3105723E-001, 1.9106228E-001, 1.8142452E-004, 8.0457276E-002, 7.2429691E-002, 4.9904167E-001, 7.2248267E-002, 1.6602454E-001, 2.8102242E-001, 2.6952263E-001, 5.3376369E-001, 1.0349809E-001, 3.0915467E-004, 3.4585808E-001, 3.1130318E-001, 7.6431474E-001, 3.1099403E-001, 1.9508551E-001, 4.0755391E-001, 3.8630707E-001, 6.3123422E-001, 1.9122156E-001, 8.8063370E-005, 7.9191049E-002, 7.1280751E-002, 4.9786880E-001, 7.1192688E-002, 1.8849633E-001, 2.9957861E-001, 2.8847038E-001, 5.2984809E-001, 9.9974051E-002, 5.7918829E+001, 2.0300531E-001, 7.4725380E-004, 2.4522154E-003, 0.0000000E+000, 1.3235339E-001, 5.8249396E+001, 2.0265340E-001, 8.0183881E-004, 2.6030813E-003, 0.0000000E+000, 1.3104325E-001, 5.3822458E+001, 2.0363260E-001, 6.4995449E-004, 2.1832928E-003, 0.0000000E+000, 1.2114962E-001, 4.9652196E+001, 2.0367775E-001, 6.4295043E-004, 2.1639345E-003, 0.0000000E+000, 6.4207619E-002
 9.0000833E+001, 2.9136035E+001, 2.0616312E-001, 2.5744326E-004, 1.0984430E-003, 0.0000000E+000, 2.0570200E-003, 0.0000000E+000, 6.4441710E+001, 2.0241973E-001, 8.3808356E-004, 2.7032570E-003, 0.0000000E+000, 1.4481766E-001, 4.7672128E+001, 2.0518281E+001, 2.0773321E-001, 1.3903880E-005, 4.2533188E-004, 0.0000000E+000, 7.4966082E-005, 0.0000000E+000, 2.5010988E+001, 2.0702153E-001, 1.2429446E-004, 7.3043705E-004, 0.0000000E+000, 1.0275351E-003, 0.0000000E+000, 9.9645873E-004, 3.8505945E-001, 3.4665315E-001, 8.0282881E-001, 3.4565669E-001, 2.8689045E-001, 5.1171403E-001, 4.8923167E-001, 6.4358939E-001, 2.0234122E-001, 1.8491571E-004, 8.3414158E-002, 7.5091234E-002, 5.0199506E-001, 7.4906318E-002, 2.2135571E-001, 3.4305590E-001, 3.3088588E-001, 5.4046600E-001, 1.0953017E-001, 3.5150427E-004, 3.3819252E-001, 3.0440842E-001, 7.5660684E-001, 3.0405692E-001, 2.0265309E-001, 4.1877770E-001, 3.9716524E-001, 6.3489042E-001, 1.9451215E-001, 7.0753170E-005, 8.1876427E-002, 7.3695859E-002, 5.0057149E-001, 7.3625106E-002, 1.7268821E-001, 2.8513438E-001, 2.7388976E-001, 5.3121198E-001, 1.0120155E-001, 5.4254383E+001, 2.0331663E-001, 6.9896453E-004, 2.3187502E-003, 0.0000000E+000, 1.3549781E-001, 6.0207941E+001, 2.0233538E-001, 8.5116822E-004, 2.7394213E-003, 0.0000000E+000, 1.3465002E-001, 5.5542121E+001, 2.0351072E-001, 6.6885918E-004, 2.2355429E-003, 0.0000000E+000, 1.2820535E-001, 4.9644008E+001, 2.0329321E-001, 7.0259780E-004, 2.3287921E-003, 0.0000000E+000, 6.8559295E-002
 9.1014645E+001, 2.8582491E+001, 2.0627307E-001, 2.4038828E-004, 1.0513052E-003, 0.0000000E+000, 6.0165202E-002, 3.5555174E+001, 6.4628331E+001, 2.0222857E-001, 8.6773432E-004, 2.7852079E-003, 0.0000000E+000, 1.5644469E-001, 4.7988622E+001, 2.0487303E+001, 2.0773745E-001, 1.3246215E-005, 4.2351418E-004, 0.0000000E+000, 8.8856638E-005, 0.0000000E+000, 2.4770294E+001, 2.0705742E-001, 1.1872661E-004, 7.1504824E-004, 0.0000000E+000, 1.0285823E-003, 0.0000000E+000, 1.0167723E-003, 4.2176720E-001, 3.7969216E-001, 8.3951624E-001, 3.7867539E-001, 2.4526005E-001, 4.9184536E-001, 4.6718683E-001, 6.6535113E-001, 2.2192679E-001, 1.9415184E-004, 9.1605910E-002, 8.2464734E-002, 5.1017757E-001, 8.2270582E-002, 1.8552812E-001, 3.1586646E-001, 3.0283263E-001, 5.4910416E-001, 1.1730451E-001, 3.4807015E-004, 3.7442738E-001, 3.3701945E-001, 7.9284513E-001, 3.3667138E-001, 2.7427174E-001, 5.0184623E-001, 4.7908879E-001, 6.4634031E-001, 2.0481704E-001, 7.7748293E-005, 9.0142354E-002, 8.1135893E-002, 5.0883042E-001, 8.1058145E-002, 1.7592677E-001, 2.9689875E-001, 2.8480155E-001, 5.3973779E-001, 1.0887478E-001, 5.2239004E+001, 2.0350917E-001, 6.6909979E-004, 2.2362079E-003, 0.0000000E+000, 1.4286649E-001, 5.9014276E+001, 2.0259481E-001, 8.1092716E-004, 2.6282003E-003, 0.0000000E+000, 1.4424908E-001, 5.5253556E+001, 2.0348501E-001, 6.7284687E-004, 2.2465644E-003, 0.0000000E+000, 1.3809325E-001, 5.3447418E+001, 2.0315341E-001, 7.2428193E-004, 2.3887242E-003, 0.0000000E+000, 7.2387798E-002
 9.2001642E+001, 5.8228567E+001, 2.0267783E-001, 7.9804241E-004, 2.5925884E-003, 0.0000000E+000, 3.3265689E-001, 9.1736982E+001, 7.1030433E+001, 2.0139054E-001, 9.9772259E-004, 3.1444785E-003, 0.0000000E+000, 1.4175891E-001, 4.9552711E+001, 2.0714137E+001, 2.0769447E-001, 1.9914052E-005, 4.4194322E-004, 0.0000000E+000, 6.2790504E-004, 0.0000000E+000, 2.4942416E+001, 2.0701398E-001, 1.2546468E-004, 7.3367139E-004, 0.0000000E+000, 1.1440976E-003, 0.0000000E+000, 1.1855963E-003, 4.0912511E-001, 3.6833116E-001, 8.2670533E-001, 3.6714556E-001, 2.6571318E-001, 4.9178778E-001, 4.6918032E-001, 6.4484041E-001, 2.0346714E-001, 2.0725969E-004, 7.9279528E-002, 7.1372301E-002, 4.9783808E-001, 7.1165042E-002, 1.9386575E-001, 3.1328473E-001, 3.0134283E-001, 5.3818479E-001, 1.0747708E-001, 3.2952129E-004, 3.2098013E-001, 2.8891507E-001, 7.3941642E-001, 2.8858554E-001, 2.5587609E-001, 4.5696105E-001, 4.3685256E-001, 6.1985078E-001, 1.8097646E-001, 9.2408180E-005, 7.6615840E-002, 6.8963497E-002, 4.9528925E-001, 6.8871089E-002, 1.9647050E-001, 3.0064279E-001, 2.9022556E-001, 5.2293811E-001, 9.3755062E-002, 5.4516386E+001, 2.0326555E-001, 7.0688825E-004, 2.3406503E-003, 0.0000000E+000, 1.2585012E-001, 5.7757071E+001, 2.0276317E-001, 7.8481274E-004, 2.5560234E-003, 0.0000000E+000, 1.2575060E-001, 5.7256652E+001, 2.0330098E-001, 7.0139215E-004, 2.3254598E-003, 0.0000000E+000, 1.3429501E-001, 5.3911173E+001, 2.0316394E-001, 7.2264880E-004, 2.3842104E-003, 0.0000000E+000, 7.2775519E-002
 9.3005410E+001, 1.2450493E+002, 1.9374395E-001, 2.1837734E-003, 6.4225681E-003, 0.0000000E+000, 5.3225440E-001, 1.0166837E+002, 7.9306313E+001, 2.0076860E-001, 1.0941922E-003, 3.4111080E-003, 0.0000000E+000, 1.2596098E-001, 5.1628020E+001, 2.1670876E+001, 2.0752962E-001, 4.5483797E-005, 5.1261466E-004, 0.0000000E+000, 1.2704490E-003, 0.0000000E+000, 2.6737848E+001, 2.0671984E-001, 1.7108954E-004, 8.5977256E-004, 0.0000000E+000, 1.4101363E-003, 0.0000000E+000, 1.2556922E-003, 3.8058206E-001, 3.4264943E-001, 7.9809219E-001, 3.4139373E-001, 2.6632819E-001, 4.6758353E-001, 4.4745799E-001, 6.2002115E-001, 1.8112981E-001, 2.2060147E-004, 7.3245145E-002, 6.5942691E-002, 4.9179036E-001, 6.5722089E-002, 1.9831272E-001, 3.0709542E-001, 2.9621715E-001, 5.2754851E-001, 9.7904426E-002, 3.2561426E-004, 3.1392501E-001, 2.8256507E-001, 7.3236521E-001, 2.8223946E-001, 2.6322417E-001, 4.5200058E-001, 4.3312294E-001, 6.0754222E-001, 1.6989877E-001, 1.0373815E-004, 6.9898677E-002, 6.2919183E-002, 4.8856075E-001, 6.2815445E-002, 2.2130587E-001, 3.1886040E-001, 3.0910495E-001, 5.1632035E-001, 8.7799079E-002, 5.6900625E+001, 2.0295758E-001, 7.5465777E-004, 2.4726790E-003, 0.0000000E+000, 1.1776988E-001, 6.0068957E+001, 2.0240797E-001, 8.3990797E-004, 2.7082995E-003, 0.0000000E+000, 1.1582106E-001, 5.8438719E+001, 2.0316296E-001, 7.2280138E-004, 2.3846321E-003, 0.0000000E+000, 1.2625211E-001, 5.2184068E+001, 2.0303559E-001, 7.4255767E-004, 2.4392359E-003, 0.0000000E+000, 6.8219267E-002
 9.4001051E+001, 1.1480598E+002, 1.9594741E-001, 1.8420051E-003, 5.4779652E-003, 0.0000000E+000, 3.8180701E-001, 9.4795038E+001, 7.0818473E+001, 2.0168060E-001, 9.5273046E-004, 3.0201261E-003, 0.0000000E+000, 1.1088614E-001, 5.1897633E+001, 2.1721535E+001, 2.0752012E-001, 4.6957975E-005, 5.1668909E-004, 0.0000000E+000, 1.1074178E-003, 0.0000000E+000, 2.7523507E+001, 2.0663792E-001, 1.8379553E-004, 8.9489026E-004, 0.0000000E+000, 1.5890978E-003, 0.0000000E+000, 1.3138575E-003, 3.4173754E-001, 3.0769517E-001, 7.5918950E-001, 3.0638132E-001, 3.2253211E-001, 5.1086483E-001, 4.9203156E-001, 6.0709854E-001, 1.6949945E-001, 2.3284525E-004, 6.8412196E-002, 6.1594261E-002, 4.8694517E-001, 6.1361416E-002, 2.3141762E-001, 3.3529374E-001, 3.2490613E-001, 5.2264193E-001, 9.3488506E-002, 3.3957007E-004, 3.4170651E-001, 3.0756982E-001, 7.6013276E-001, 3.0723025E-001, 2.4119075E-001, 4.3447215E-001, 4.1514401E-001, 6.1204722E-001, 1.7395326E-001, 9.8286432E-005, 6.8037122E-002, 6.1243239E-002, 4.8670465E-001, 6.1144952E-002, 2.2817207E-001, 3.3258893E-001, 3.2214724E-001, 5.2318268E-001, 9.3975177E-002, 5.7971919E+001, 2.0277644E-001, 7.8275369E-004, 2.5503325E-003, 0.0000000E+000, 1.1638858E-001, 6.0834901E+001, 2.0234919E-001, 8.4902608E-004, 2.7335007E-003, 0.0000000E+000, 1.1441319E-001, 5.9705624E+001, 2.0295692E-001, 7.5476023E-004, 2.4729622E-003, 0.0000000E+000, 1.1270643E-001, 5.4685888E+001, 2.0276621E-001, 7.8434093E-004, 2.5547194E-003, 0.0000000E+000, 6.2300957E-002
 9.5008590E+001, 1.3382681E+002, 1.9334311E-001, 2.2459560E-003, 6.5944328E-003, 0.0000000E+000, 5.0542988E-001, 1.0620929E+002, 6.7639529E+001, 2.0208318E-001, 8.9028710E-004, 2.8475408E-003, 0.0000000E+000, 1.0799062E-001, 5.3104390E+001, 2.1404512E+001, 2.0757529E-001, 3.8400222E-005, 4.9303658E-004, 0.0000000E+000, 1.2408338E-003, 0.0000000E+000, 2.5903141E+001, 2.0688801E-001, 1.4500397E-004, 7.8767545E-004, 0.0000000E+000, 1.5708089E-003, 0.0000000E+000, 1.1442424E-003, 2.8219082E-001, 2.5408616E-001, 6.9981239E-001, 2.5294192E-001, 3.2620124E-001, 5.0036173E-001, 4.8294568E-001, 5.9292631E-001, 1.5674444E-001, 2.4430049E-004, 6.5309936E-002, 5.8803373E-002, 4.8383145E-001, 5.8559072E-002, 1.9926280E-001, 2.9639713E-001, 2.8668370E-001, 5.1590015E-001, 8.7420901E-002, 3.6457845E-004, 3.5125808E-001, 3.1616873E-001, 7.6965931E-001, 3.1580415E-001, 3.1543143E-001, 5.2175236E-001, 5.0112027E-001, 6.2508675E-001, 1.8568884E-001, 1.4183318E-004, 6.6900978E-002, 6.0225064E-002, 4.8552496E-001, 6.0083231E-002, 2.3319789E-001, 3.4441183E-001, 3.3329044E-001, 5.2997975E-001, 1.0009254E-001, 5.7986650E+001, 2.0282008E-001, 7.7598489E-004, 2.5316244E-003, 0.0000000E+000, 1.1608547E-001, 6.0721071E+001, 2.0240339E-001, 8.4061800E-004, 2.7102619E-003, 0.0000000E+000, 1.1511532E-001, 5.4488633E+001, 2.0361485E-001, 6.5270766E-004, 2.1909022E-003, 0.0000000E+000, 1.0690378E-001, 5.8550206E+001, 2.0215623E-001, 8.7895497E-004, 2.8162203E-003, 0.0000000E+000, 6.0838824E-002
