s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 3.5014443E+001, 1.9999775E+001, 2.0782285E-001, 4.4613606E-086, 3.8690337E-004, 0.0000000E+000, 7.3703769E-007, 0.0000000E+000, 3.7402570E+001, 2.0574556E-001, 3.2221158E-004, 1.2774542E-003, 0.0000000E+000, 3.0363461E-002, 1.1531537E+001, 2.0000123E+001, 2.0782285E-001, 9.2521015E-110, 3.8690337E-004, 0.0000000E+000, 1.1655915E-007, 0.0000000E+000, 2.0000034E+001, 2.0782285E-001, 2.6371047E-043, 3.8690337E-004, 0.0000000E+000, 8.8237312E-006, 0.0000000E+000, 1.1109136E-004, 7.5953725E-002, 6.8369461E-002, 4.9460845E-001, 6.8258370E-002, 5.3937974E-002, 1.0343170E-001, 9.8482325E-002, 4.6825954E-001, 4.4544350E-002, 1.8114091E-005, 1.7275109E-002, 1.5549409E-002, 4.3602281E-001, 1.5531295E-002, 4.2218389E-002, 6.7666761E-002, 6.5121924E-002, 4.4421419E-001, 2.2903535E-002, 1.1427808E-004, 7.2444122E-002, 6.5211137E-002, 4.9109566E-001, 6.5096859E-002, 4.6351679E-002, 9.4230168E-002, 8.9442319E-002, 4.6664430E-001, 4.3090641E-002, 1.3378109E-005, 1.7020136E-002, 1.5319460E-002, 4.3577257E-001, 1.5306082E-002, 3.6225424E-002, 6.0801668E-002, 5.8344044E-002, 4.4334206E-001, 2.2118620E-002, 2.9166683E+001, 2.0669580E-001, 1.7481757E-004, 8.7007634E-004, 0.0000000E+000, 2.9720908E-002, 3.1174172E+001, 2.0644440E-001, 2.1381389E-004, 9.7785709E-004, 0.0000000E+000, 3.0059878E-002, 2.8226880E+001, 2.0683523E-001, 1.5319188E-004, 8.1030574E-004, 0.0000000E+000, 2.4795494E-002, 2.6269112E+001, 2.0701973E-001, 1.2457352E-004, 7.3120834E-004, 0.0000000E+000, 1.1703604E-002
 3.6017327E+001, 1.9999771E+001, 2.0782285E-001, 4.5118855E-082, 3.8690337E-004, 0.0000000E+000, 9.0315548E-007, 0.0000000E+000, 3.4722981E+001, 2.0606859E-001, 2.7210492E-004, 1.1389659E-003, 0.0000000E+000, 3.3301175E-002, 1.2301965E+001, 2.0000126E+001, 2.0782285E-001, 5.4529862E-102, 3.8690337E-004, 0.0000000E+000, 1.3924947E-007, 0.0000000E+000, 2.0000035E+001, 2.0782285E-001, 7.6019180E-040, 3.8690337E-004, 0.0000000E+000, 1.0219314E-005, 0.0000000E+000, 1.2103749E-004, 8.4716293E-002, 7.6256768E-002, 5.0336107E-001, 7.6135730E-002, 5.3191698E-002, 1.0753406E-001, 1.0209982E-001, 4.7310817E-001, 4.8908123E-002, 1.9649143E-005, 1.8490730E-002, 1.6643622E-002, 4.3723690E-001, 1.6623973E-002, 4.2822355E-002, 7.0570195E-002, 6.7795411E-002, 4.4651366E-001, 2.4973056E-002, 1.2422967E-004, 7.7096997E-002, 6.9399720E-002, 4.9573858E-001, 6.9275490E-002, 6.4153177E-002, 1.1521702E-001, 1.1011063E-001, 4.6982966E-001, 4.5957456E-002, 1.3993503E-005, 1.8166658E-002, 1.6351391E-002, 4.3691848E-001, 1.6337398E-002, 4.0292813E-002, 6.6385782E-002, 6.3776485E-002, 4.4485878E-001, 2.3483672E-002, 2.9968889E+001, 2.0661355E-001, 1.8757658E-004, 9.0534058E-004, 0.0000000E+000, 3.1713768E-002, 3.0886497E+001, 2.0648299E-001, 2.0782707E-004, 9.6131029E-004, 0.0000000E+000, 3.1928240E-002, 2.8503223E+001, 2.0678695E-001, 1.6068059E-004, 8.3100356E-004, 0.0000000E+000, 2.7531846E-002, 2.8216506E+001, 2.0678253E-001, 1.6136545E-004, 8.3289645E-004, 0.0000000E+000, 1.3102789E-002
 3.7020211E+001, 1.9999767E+001, 2.0782285E-001, 2.7348681E-077, 3.8690337E-004, 0.0000000E+000, 1.1294773E-006, 0.0000000E+000, 3.4594037E+001, 2.0609863E-001, 2.6744647E-004, 1.1260905E-003, 0.0000000E+000, 3.5187328E-002, 1.3114727E+001, 2.0000130E+001, 2.0782285E-001, 1.8424034E-094, 3.8690337E-004, 0.0000000E+000, 1.6570946E-007, 0.0000000E+000, 2.0000035E+001, 2.0782285E-001, 9.5712220E-037, 3.8690337E-004, 0.0000000E+000, 1.1482315E-005, 0.0000000E+000, 1.3116200E-004, 8.8649953E-002, 7.9798074E-002, 5.0728461E-001, 7.9666912E-002, 6.3874412E-002, 1.2103504E-001, 1.1531898E-001, 4.7592645E-001, 5.1444568E-002, 2.1664117E-005, 2.0060000E-002, 1.8056167E-002, 4.3880415E-001, 1.8034502E-002, 5.1327824E-002, 8.0745341E-002, 7.7803589E-002, 4.4818333E-001, 2.6475766E-002, 1.3291058E-004, 8.3454015E-002, 7.5121904E-002, 5.0208692E-001, 7.4988994E-002, 5.8310456E-002, 1.1336163E-001, 1.0785651E-001, 4.7381699E-001, 4.9546057E-002, 1.4511301E-005, 1.9737776E-002, 1.7765449E-002, 4.3848908E-001, 1.7750938E-002, 3.8513581E-002, 6.6517351E-002, 6.3716974E-002, 4.4676958E-001, 2.5203392E-002, 2.8963523E+001, 2.0672324E-001, 1.7056271E-004, 8.5831647E-004, 0.0000000E+000, 3.4112383E-002, 2.9367682E+001, 2.0665284E-001, 1.8148225E-004, 8.8849665E-004, 0.0000000E+000, 3.4466236E-002, 3.0102627E+001, 2.0658830E-001, 1.9149315E-004, 9.1616547E-004, 0.0000000E+000, 2.8600119E-002, 2.8984810E+001, 2.0666795E-001, 1.7913892E-004, 8.8202000E-004, 0.0000000E+000, 1.3698294E-002
 3.8028400E+001, 1.9999763E+001, 2.0782285E-001, 9.0887814E-070, 3.8690337E-004, 0.0000000E+000, 1.4976804E-006, 0.0000000E+000, 3.6818338E+001, 2.0582517E-001, 3.0986223E-004, 1.2433222E-003, 0.0000000E+000, 3.7679785E-002, 1.3920975E+001, 2.0000133E+001, 2.0782285E-001, 6.3011863E-088, 3.8690337E-004, 0.0000000E+000, 2.0409283E-007, 0.0000000E+000, 2.0000034E+001, 2.0782285E-001, 2.8330692E-033, 3.8690337E-004, 0.0000000E+000, 1.3106039E-005, 0.0000000E+000, 1.4224964E-004, 9.6104090E-002, 8.6507906E-002, 5.1472766E-001, 8.6365657E-002, 8.0005818E-002, 1.4233842E-001, 1.3610516E-001, 4.8109842E-001, 5.6099344E-002, 2.3931531E-005, 2.1516536E-002, 1.9367276E-002, 4.4025842E-001, 1.9343344E-002, 4.2042952E-002, 7.3626548E-002, 7.0468188E-002, 4.5034941E-001, 2.8425236E-002, 1.4185934E-004, 8.8040338E-002, 7.9250491E-002, 5.0666429E-001, 7.9108631E-002, 7.0813941E-002, 1.2863762E-001, 1.2285525E-001, 4.7658949E-001, 5.2041311E-002, 1.4869426E-005, 2.0974061E-002, 1.8878142E-002, 4.3972501E-001, 1.8863273E-002, 4.0221888E-002, 6.9565302E-002, 6.6630960E-002, 4.4810923E-001, 2.6409072E-002, 2.8312838E+001, 2.0678394E-001, 1.6114640E-004, 8.3229102E-004, 0.0000000E+000, 3.6265337E-002, 3.1890530E+001, 2.0630428E-001, 2.3554668E-004, 1.0379237E-003, 0.0000000E+000, 3.6530376E-002, 3.0130784E+001, 2.0658172E-001, 1.9251374E-004, 9.1898626E-004, 0.0000000E+000, 3.1377846E-002, 2.8811560E+001, 2.0670956E-001, 1.7268379E-004, 8.6417886E-004, 0.0000000E+000, 1.4967787E-002
 3.9004646E+001, 1.9999760E+001, 2.0782285E-001, 2.0986142E-062, 3.8690337E-004, 0.0000000E+000, 2.0666741E-006, 0.0000000E+000, 3.6999062E+001, 2.0578693E-001, 3.1579348E-004, 1.2597154E-003, 0.0000000E+000, 3.9989672E-002, 1.4715493E+001, 2.0000136E+001, 2.0782285E-001, 2.0826802E-082, 3.8690337E-004, 0.0000000E+000, 2.7489295E-007, 0.0000000E+000, 2.0000033E+001, 2.0782285E-001, 1.9803138E-029, 3.8690337E-004, 0.0000000E+000, 1.5035897E-005, 0.0000000E+000, 1.5344337E-004, 9.8957030E-002, 8.9076672E-002, 5.1756940E-001, 8.8923228E-002, 7.3558213E-002, 1.3848283E-001, 1.3199037E-001, 4.8369043E-001, 5.8432158E-002, 2.6407330E-005, 2.3054449E-002, 2.0751645E-002, 4.4179386E-001, 2.0725237E-002, 4.7505711E-002, 8.0816842E-002, 7.7485729E-002, 4.5207695E-001, 2.9980018E-002, 1.5252250E-004, 9.3977945E-002, 8.4595403E-002, 5.1259124E-001, 8.4442880E-002, 7.4769743E-002, 1.3705352E-001, 1.3082515E-001, 4.8104960E-001, 5.6055403E-002, 1.5355131E-005, 2.2558816E-002, 2.0304470E-002, 4.4130928E-001, 2.0289115E-002, 3.8290516E-002, 7.0003746E-002, 6.6832423E-002, 4.5047905E-001, 2.8541907E-002, 2.9296013E+001, 2.0664708E-001, 1.8237603E-004, 8.9096693E-004, 0.0000000E+000, 3.8582476E-002, 3.3987105E+001, 2.0607379E-001, 2.7129855E-004, 1.1367372E-003, 0.0000000E+000, 3.9180028E-002, 3.0191803E+001, 2.0657554E-001, 1.9347258E-004, 9.2163636E-004, 0.0000000E+000, 3.2191436E-002, 2.8257267E+001, 2.0679099E-001, 1.6005373E-004, 8.2927102E-004, 0.0000000E+000, 1.5337353E-002
 4.0006613E+001, 1.9999757E+001, 2.0782285E-001, 7.7142651E-055, 3.8690337E-004, 0.0000000E+000, 2.8270129E-006, 0.0000000E+000, 4.0452203E+001, 2.0540390E-001, 3.7520609E-004, 1.4239241E-003, 0.0000000E+000, 4.2720164E-002, 1.5512089E+001, 2.0000139E+001, 2.0782285E-001, 4.3112728E-077, 3.8690337E-004, 0.0000000E+000, 4.0268936E-007, 0.0000000E+000, 2.0000031E+001, 2.0782285E-001, 7.0019455E-026, 3.8690337E-004, 0.0000000E+000, 1.7296003E-005, 0.0000000E+000, 1.6480598E-004, 1.0718857E-001, 9.6486192E-002, 5.2578958E-001, 9.6321386E-002, 7.9154318E-002, 1.4769114E-001, 1.4083745E-001, 4.8730263E-001, 6.1683137E-002, 2.9235510E-005, 2.4733481E-002, 2.2263056E-002, 4.4347006E-001, 2.2233821E-002, 5.5453333E-002, 9.0938519E-002, 8.7390000E-002, 4.5425100E-001, 3.1936668E-002, 1.6560244E-004, 9.7704268E-002, 8.7950402E-002, 5.1630448E-001, 8.7784799E-002, 7.8068618E-002, 1.4238424E-001, 1.3595268E-001, 4.8308144E-001, 5.7884061E-002, 1.6767772E-005, 2.3968729E-002, 2.1573533E-002, 4.4271778E-001, 2.1556765E-002, 4.7647537E-002, 8.0533967E-002, 7.7245324E-002, 4.5165224E-001, 2.9597787E-002, 3.0420127E+001, 2.0649872E-001, 2.0538765E-004, 9.5456805E-004, 0.0000000E+000, 4.0957169E-002, 3.4690529E+001, 2.0597080E-001, 2.8727332E-004, 1.1808894E-003, 0.0000000E+000, 4.1341650E-002, 2.9964269E+001, 2.0660438E-001, 1.8899855E-004, 9.0927071E-004, 0.0000000E+000, 3.4490985E-002, 2.8246188E+001, 2.0674552E-001, 1.6710624E-004, 8.4876322E-004, 0.0000000E+000, 1.6536865E-002
 4.1007622E+001, 1.9999755E+001, 2.0782285E-001, 1.5835442E-047, 3.8690337E-004, 0.0000000E+000, 3.8344611E-006, 0.0000000E+000, 4.0961557E+001, 2.0535259E-001, 3.8316470E-004, 1.4459206E-003, 0.0000000E+000, 4.5657653E-002, 1.6643486E+001, 2.0000142E+001, 2.0782285E-001, 4.9173471E-072, 3.8690337E-004, 0.0000000E+000, 6.0036928E-007, 0.0000000E+000, 2.0000025E+001, 2.0782285E-001, 5.8325353E-023, 3.8690337E-004, 0.0000000E+000, 1.9312407E-005, 0.0000000E+000, 1.7849854E-004, 1.2040962E-001, 1.0838651E-001, 5.3899694E-001, 1.0820801E-001, 8.1411861E-002, 1.5616724E-001, 1.4869170E-001, 4.9352119E-001, 6.7279839E-002, 3.2549968E-005, 2.5897061E-002, 2.3310610E-002, 4.4463033E-001, 2.3278060E-002, 4.2797556E-002, 8.0801305E-002, 7.7000930E-002, 4.5676956E-001, 3.4203374E-002, 1.8196244E-004, 1.0432451E-001, 9.3910252E-002, 5.2290836E-001, 9.3728290E-002, 8.1497655E-002, 1.5010170E-001, 1.4324130E-001, 4.8736987E-001, 6.1743645E-002, 1.8017241E-005, 2.5298015E-002, 2.2770015E-002, 4.4404581E-001, 2.2751998E-002, 4.3625462E-002, 7.8033747E-002, 7.4592918E-002, 4.5317410E-001, 3.0967456E-002, 3.0382819E+001, 2.0650374E-001, 2.0460819E-004, 9.5241374E-004, 0.0000000E+000, 4.2797993E-002, 3.3895184E+001, 2.0604844E-001, 2.7523066E-004, 1.1476050E-003, 0.0000000E+000, 4.3003664E-002, 3.0403985E+001, 2.0655277E-001, 1.9700460E-004, 9.3139840E-004, 0.0000000E+000, 3.8770986E-002, 2.9604586E+001, 2.0653551E-001, 1.9968043E-004, 9.3879405E-004, 0.0000000E+000, 1.8432505E-002
 4.2023033E+001, 1.9999757E+001, 2.0782285E-001, 1.0940061E-040, 3.8690337E-004, 0.0000000E+000, 5.3070487E-006, 0.0000000E+000, 4.3942094E+001, 2.0498270E-001, 4.4053867E-004, 1.6044948E-003, 0.0000000E+000, 4.9847467E-002, 1.8206087E+001, 2.0000145E+001, 2.0782285E-001, 1.7835415E-067, 3.8690337E-004, 0.0000000E+000, 8.4213103E-007, 0.0000000E+000, 2.0000010E+001, 2.0782285E-001, 1.0396492E-020, 3.8690337E-004, 0.0000000E+000, 2.1742519E-005, 0.0000000E+000, 1.9213813E-004, 1.1894546E-001, 1.0707013E-001, 5.3751914E-001, 1.0687799E-001, 9.3139389E-002, 1.7038837E-001, 1.6266347E-001, 4.9601479E-001, 6.9524080E-002, 3.6685631E-005, 2.9384516E-002, 2.6449733E-002, 4.4811365E-001, 2.6413047E-002, 5.1664707E-002, 9.1838232E-002, 8.7820880E-002, 4.5893934E-001, 3.6156173E-002, 1.9888397E-004, 1.1779567E-001, 1.0603599E-001, 5.3636260E-001, 1.0583711E-001, 7.0670992E-002, 1.4756103E-001, 1.3987202E-001, 4.9565585E-001, 6.9201031E-002, 1.9107516E-005, 2.9243482E-002, 2.6321045E-002, 4.4799019E-001, 2.6301937E-002, 5.0821236E-002, 9.0656796E-002, 8.6673240E-002, 4.5860138E-001, 3.5852004E-002, 3.0540241E+001, 2.0649283E-001, 2.0630165E-004, 9.5709422E-004, 0.0000000E+000, 4.8844761E-002, 3.5692027E+001, 2.0582616E-001, 3.0970975E-004, 1.2429007E-003, 0.0000000E+000, 4.9276503E-002, 3.1289112E+001, 2.0643664E-001, 2.1501614E-004, 9.8117995E-004, 0.0000000E+000, 3.8720641E-002, 3.1165493E+001, 2.0637877E-001, 2.2399287E-004, 1.0059904E-003, 0.0000000E+000, 1.9067272E-002
 4.3023875E+001, 1.9999762E+001, 2.0782285E-001, 1.3818309E-034, 3.8690337E-004, 0.0000000E+000, 7.3083866E-006, 0.0000000E+000, 4.1514960E+001, 2.0526464E-001, 3.9680721E-004, 1.4836268E-003, 0.0000000E+000, 5.3021018E-002, 1.9877679E+001, 2.0000146E+001, 2.0782285E-001, 6.9875438E-064, 3.8690337E-004, 0.0000000E+000, 1.0510116E-006, 0.0000000E+000, 1.9999987E+001, 2.0782285E-001, 5.2916203E-019, 3.8690337E-004, 0.0000000E+000, 2.5850539E-005, 0.0000000E+000, 2.0630344E-004, 1.4175384E-001, 1.2759908E-001, 5.6031335E-001, 1.2739278E-001, 1.0160701E-001, 1.9045381E-001, 1.8156913E-001, 5.0761261E-001, 7.9962115E-002, 4.1663006E-005, 3.1439164E-002, 2.8299414E-002, 4.5016332E-001, 2.8257751E-002, 5.5847528E-002, 1.0076846E-001, 9.6276364E-002, 4.6368674E-001, 4.0428836E-002, 2.1545112E-004, 1.2982937E-001, 1.1686798E-001, 5.4837974E-001, 1.1665253E-001, 8.2117651E-002, 1.6553174E-001, 1.5719034E-001, 5.0217991E-001, 7.5072684E-002, 2.0140648E-005, 3.0678140E-002, 2.7612340E-002, 4.4942381E-001, 2.7592199E-002, 6.2110803E-002, 1.0392907E-001, 9.9747247E-002, 4.6058409E-001, 3.7636444E-002, 3.0680972E+001, 2.0646398E-001, 2.1077664E-004, 9.6946253E-004, 0.0000000E+000, 5.1599928E-002, 3.5143973E+001, 2.0593816E-001, 2.9233650E-004, 1.1948833E-003, 0.0000000E+000, 5.1914659E-002, 3.2248994E+001, 2.0632327E-001, 2.3260195E-004, 1.0297848E-003, 0.0000000E+000, 4.4623291E-002, 3.2087065E+001, 2.0623386E-001, 2.4647002E-004, 1.0681144E-003, 0.0000000E+000, 2.1408854E-002
 4.4006515E+001, 1.9999774E+001, 2.0782285E-001, 5.8757926E-029, 3.8690337E-004, 0.0000000E+000, 9.9202637E-006, 0.0000000E+000, 4.2236571E+001, 2.0516499E-001, 4.1226406E-004, 1.5263475E-003, 0.0000000E+000, 5.9673709E-002, 2.1438133E+001, 2.0000147E+001, 2.0782285E-001, 4.5155601E-061, 3.8690337E-004, 0.0000000E+000, 1.1516143E-006, 0.0000000E+000, 1.9999964E+001, 2.0782285E-001, 2.5616701E-016, 3.8690337E-004, 0.0000000E+000, 3.0600140E-005, 0.0000000E+000, 2.1890705E-004, 1.4693914E-001, 1.3226711E-001, 5.6548605E-001, 1.3204821E-001, 9.4709271E-002, 1.8879408E-001, 1.7938560E-001, 5.1285062E-001, 8.4676326E-002, 4.7138819E-005, 3.5041565E-002, 3.1542123E-002, 4.5376024E-001, 3.1494984E-002, 7.8023850E-002, 1.2663081E-001, 1.2177011E-001, 4.6737277E-001, 4.3746260E-002, 2.3229673E-004, 1.3737009E-001, 1.2365631E-001, 5.5590360E-001, 1.2342401E-001, 8.1722382E-002, 1.7125766E-001, 1.6230413E-001, 5.0830109E-001, 8.0581750E-002, 2.1176777E-005, 3.4747154E-002, 3.1274556E-002, 4.5349179E-001, 3.1253379E-002, 4.2918791E-002, 8.8796774E-002, 8.4208976E-002, 4.6464380E-001, 4.1290185E-002, 3.3849823E+001, 2.0605483E-001, 2.7424021E-004, 1.1448676E-003, 0.0000000E+000, 5.8144712E-002, 3.6112097E+001, 2.0574160E-001, 3.2282567E-004, 1.2791514E-003, 0.0000000E+000, 5.8087894E-002, 3.2215019E+001, 2.0632653E-001, 2.3209675E-004, 1.0283885E-003, 0.0000000E+000, 4.7711022E-002, 3.2149896E+001, 2.0617879E-001, 2.5501177E-004, 1.0917226E-003, 0.0000000E+000, 2.3087667E-002
 4.5009408E+001, 1.9999797E+001, 2.0782285E-001, 1.4111564E-023, 3.8690337E-004, 0.0000000E+000, 1.3534966E-005, 0.0000000E+000, 4.3714781E+001, 2.0499233E-001, 4.3904483E-004, 1.6003660E-003, 0.0000000E+000, 6.2886122E-002, 2.3076941E+001, 2.0000148E+001, 2.0782285E-001, 1.0969117E-058, 3.8690337E-004, 0.0000000E+000, 1.1794952E-006, 0.0000000E+000, 1.9999956E+001, 2.0782285E-001, 1.3977753E-013, 3.8690337E-004, 0.0000000E+000, 3.6500730E-005, 0.0000000E+000, 2.3246000E-004, 1.6874226E-001, 1.5189128E-001, 5.8727562E-001, 1.5165882E-001, 1.1593724E-001, 2.1931039E-001, 2.0897307E-001, 5.2213897E-001, 9.3035835E-002, 5.3192481E-005, 3.7507060E-002, 3.3761674E-002, 4.5621968E-001, 3.3708481E-002, 8.5447004E-002, 1.3818371E-001, 1.3291004E-001, 4.7150252E-001, 4.7463035E-002, 2.5147325E-004, 1.5016812E-001, 1.3517646E-001, 5.6868246E-001, 1.3492498E-001, 9.1057207E-002, 1.8722882E-001, 1.7761166E-001, 5.1493743E-001, 8.6554451E-002, 2.2148866E-005, 3.6246947E-002, 3.2624467E-002, 4.5499061E-001, 3.2602318E-002, 6.0057949E-002, 1.0829486E-001, 1.0347117E-001, 4.6700272E-001, 4.3413218E-002, 3.5005460E+001, 2.0592566E-001, 2.9427509E-004, 1.2002413E-003, 0.0000000E+000, 6.0645575E-002, 3.8323961E+001, 2.0553284E-001, 3.5520656E-004, 1.3686480E-003, 0.0000000E+000, 6.1040367E-002, 3.4270335E+001, 2.0609021E-001, 2.6875125E-004, 1.1296968E-003, 0.0000000E+000, 5.3151179E-002, 3.1499645E+001, 2.0622888E-001, 2.4724248E-004, 1.0702493E-003, 0.0000000E+000, 2.5261687E-002
 4.6018650E+001, 1.9999847E+001, 2.0782285E-001, 1.2423299E-019, 3.8690337E-004, 0.0000000E+000, 1.9271177E-005, 0.0000000E+000, 4.8271775E+001, 2.0440911E-001, 5.2950861E-004, 1.8503961E-003, 0.0000000E+000, 6.3768749E-002, 2.4631121E+001, 2.0000149E+001, 2.0782285E-001, 1.2062234E-056, 3.8690337E-004, 0.0000000E+000, 1.2034699E-006, 0.0000000E+000, 2.0000006E+001, 2.0782285E-001, 1.2879547E-010, 3.8690373E-004, 0.0000000E+000, 4.5229672E-005, 0.0000000E+000, 2.4645405E-004, 1.6755765E-001, 1.5082653E-001, 5.8607701E-001, 1.5058008E-001, 1.3604893E-001, 2.4244522E-001, 2.3180559E-001, 5.2516210E-001, 9.5756660E-002, 5.9398633E-005, 3.9299506E-002, 3.5375496E-002, 4.5800592E-001, 3.5316097E-002, 7.4801154E-002, 1.2866457E-001, 1.2327822E-001, 4.7262923E-001, 4.8477070E-002, 2.7222863E-004, 1.7068802E-001, 1.5364644E-001, 5.8918161E-001, 1.5337421E-001, 1.0750416E-001, 2.1350014E-001, 2.0290054E-001, 5.2476179E-001, 9.5396381E-002, 2.3225721E-005, 3.9212519E-002, 3.5293589E-002, 4.5795511E-001, 3.5270364E-002, 6.4410451E-002, 1.1793278E-001, 1.1258055E-001, 4.7228815E-001, 4.8170099E-002, 3.6397123E+001, 2.0577868E-001, 3.1707356E-004, 1.2632534E-003, 0.0000000E+000, 6.4752043E-002, 4.0338447E+001, 2.0514863E-001, 4.1480123E-004, 1.5333599E-003, 0.0000000E+000, 6.4978905E-002, 3.4754059E+001, 2.0603559E-001, 2.7722465E-004, 1.1531162E-003, 0.0000000E+000, 5.3244465E-002, 3.3300242E+001, 2.0603911E-001, 2.7667871E-004, 1.1516072E-003, 0.0000000E+000, 2.5093431E-002
 4.7003747E+001, 1.9999920E+001, 2.0782285E-001, 2.1127432E-014, 3.8690337E-004, 0.0000000E+000, 2.6870169E-005, 0.0000000E+000, 4.9752703E+001, 2.0431262E-001, 5.4447522E-004, 1.8917619E-003, 0.0000000E+000, 7.5176413E-002, 2.6164036E+001, 2.0000149E+001, 2.0782285E-001, 7.3141701E-055, 3.8690337E-004, 0.0000000E+000, 1.2904118E-006, 0.0000000E+000, 2.0004863E+001, 2.0782217E-001, 1.0638142E-007, 3.8719740E-004, 0.0000000E+000, 5.8061162E-005, 0.0000000E+000, 2.6295820E-004, 1.9054233E-001, 1.7151439E-001, 6.0904519E-001, 1.7125144E-001, 1.1491719E-001, 2.3325047E-001, 2.2141714E-001, 5.3709910E-001, 1.0649995E-001, 6.6018131E-005, 4.2574868E-002, 3.8323983E-002, 4.6127466E-001, 3.8257965E-002, 8.5752871E-002, 1.4626815E-001, 1.4021663E-001, 4.7928110E-001, 5.4463755E-002, 2.8324436E-004, 1.6506552E-001, 1.4858729E-001, 5.8354809E-001, 1.4830405E-001, 1.1305584E-001, 2.2204525E-001, 2.1114631E-001, 5.2775522E-001, 9.8090468E-002, 2.4396249E-005, 4.2065934E-002, 3.7861780E-002, 4.6080735E-001, 3.7837384E-002, 7.5633052E-002, 1.3057928E-001, 1.2508465E-001, 4.7371204E-001, 4.9451603E-002, 3.5354417E+001, 2.0586762E-001, 3.0327883E-004, 1.2251265E-003, 0.0000000E+000, 6.9486525E-002, 4.0559599E+001, 2.0511262E-001, 4.2038761E-004, 1.5487999E-003, 0.0000000E+000, 7.0154760E-002, 3.7558834E+001, 2.0567744E-001, 3.3277705E-004, 1.3066557E-003, 0.0000000E+000, 6.0616653E-002, 3.2398558E+001, 2.0619370E-001, 2.5269896E-004, 1.0853303E-003, 0.0000000E+000, 2.9417273E-002
