s,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2,C,mol/mol,mol/mol,mol/mol,mol/mol,kW/m2
Time,"T-1","O2-1","CO-1","CO2-1","HCN-1","Q-1","HRR-1","T-2","O2-2","CO-2","CO2-2","HCN-2","Q-2","HRR-2","T-3","O2-3","CO-3","CO2-3","HCN-3","Q-3","HRR-3","T-4","O2-4","CO-4","CO2-4","HCN-4","Q-4","HRR-4","Q-2C-A1","Q-2G-A1","Q-2N-A1","Q-2I-A1","Q-2R-A1","Q-2C-B1","Q-2G-B1","Q-2N-B1","Q-2I-B1","Q-2R-B1","Q-2C-A2","Q-2G-A2","Q-2N-A2","Q-2I-A2","Q-2R-A2","Q-2C-B2","Q-2G-B2","Q-2N-B2","Q-2I-B2","Q-2R-B2","Q-2C-A3","Q-2G-A3","Q-2N-A3","Q-2I-A3","Q-2R-A3","Q-2C-B3","Q-2G-B3","Q-2N-B3","Q-2I-B3","Q-2R-B3","Q-2C-A4","Q-2G-A4","Q-2N-A4","Q-2I-A4","Q-2R-A4","Q-2C-B4","Q-2G-B4","Q-2N-B4","Q-2I-B4","Q-2R-B4","T-C","O2-C","CO-C","CO2-C","HCN-C","Q-2R-C","T-D","O2-D","CO-D","CO2-D","HCN-D","Q-2R-D","T-E","O2-E","CO-E","CO2-E","HCN-E","Q-2R-E","T-F","O2-F","CO-F","CO2-F","HCN-F","Q-2R-F"
 1.5400431E+002, 5.0931779E+001, 2.0212770E-001, 8.8338083E-004, 2.8284528E-003, 0.0000000E+000, 1.8619626E-002, 0.0000000E+000, 1.1649461E+002, 1.9514736E-001, 1.9661081E-003, 5.8209696E-003, 0.0000000E+000, 5.2262319E-001, 1.4164267E+002, 3.6511610E+001, 2.0485878E-001, 4.5976090E-004, 1.6576225E-003, 0.0000000E+000, 6.5773007E-003, 0.0000000E+000, 4.7026228E+001, 2.0324009E-001, 7.1083736E-004, 2.3515651E-003, 0.0000000E+000, 1.7241391E-002, 0.0000000E+000, 6.7865668E-002, 2.5419980E+000, 2.2945848E+000, 2.8928981E+000, 2.2267191E+000, 9.5135787E-001, 1.9471767E+000, 1.8475948E+000, 1.4145846E+000, 8.9623693E-001, 5.6363690E-002, 3.2676456E-001, 2.9972448E-001, 6.8916669E-001, 2.4336079E-001, 6.6292916E-001, 1.0773486E+000, 1.0359067E+000, 8.3318530E-001, 3.7297753E-001, 9.3281535E-003, 1.0528786E+000, 9.4852355E-001, 1.4623163E+000, 9.3919540E-001, 7.2567533E-001, 1.3153978E+000, 1.2564255E+000, 1.0084882E+000, 5.3075019E-001, 2.0702015E-003, 2.2496464E-001, 2.0267519E-001, 6.4166025E-001, 2.0060499E-001, 6.0181999E-001, 9.0356063E-001, 8.7338656E-001, 7.2050645E-001, 2.7156657E-001, 1.0777740E+002, 1.9718105E-001, 1.6506606E-003, 4.9491140E-003, 0.0000000E+000, 4.2340413E-001, 1.0678420E+002, 1.9505845E-001, 1.9799003E-003, 5.8590897E-003, 0.0000000E+000, 3.8794678E-001, 1.1127590E+002, 1.9571067E-001, 1.8787332E-003, 5.5794770E-003, 0.0000000E+000, 6.1275299E-001, 1.0360575E+002, 1.9589238E-001, 1.8505477E-003, 5.5015759E-003, 0.0000000E+000, 3.4657453E-001
 1.5501371E+002, 5.1029090E+001, 2.0188117E-001, 9.2162069E-004, 2.9341428E-003, 0.0000000E+000, 1.9147547E-002, 0.0000000E+000, 1.2047498E+002, 1.9474975E-001, 2.0277830E-003, 5.9914312E-003, 0.0000000E+000, 5.6916844E-001, 1.3672016E+002, 3.7747341E+001, 2.0460865E-001, 4.9855843E-004, 1.7648539E-003, 0.0000000E+000, 6.7616079E-003, 0.0000000E+000, 4.5620412E+001, 2.0342094E-001, 6.8278483E-004, 2.2740316E-003, 0.0000000E+000, 1.7468169E-002, 0.0000000E+000, 2.9413933E-002, 2.6265819E+000, 2.3668651E+000, 3.0159338E+000, 2.3374512E+000, 8.1728946E-001, 1.8782656E+000, 1.7721680E+000, 1.4797420E+000, 9.5487854E-001, 3.7148805E-002, 3.3230342E-001, 3.0278796E-001, 7.1392043E-001, 2.6563915E-001, 5.9789087E-001, 1.0410909E+000, 9.9677093E-001, 8.6196588E-001, 3.9888006E-001, 6.7782501E-003, 1.1121351E+000, 1.0015994E+000, 1.5241226E+000, 9.9482115E-001, 7.2949481E-001, 1.3390787E+000, 1.2781203E+000, 1.0283497E+000, 5.4862549E-001, 2.5101892E-003, 2.4083522E-001, 2.1700272E-001, 6.5709085E-001, 2.1449253E-001, 5.7327442E-001, 8.8688586E-001, 8.5552472E-001, 7.3237725E-001, 2.8225030E-001, 1.0993167E+002, 1.9698597E-001, 1.6809206E-003, 5.0327486E-003, 0.0000000E+000, 4.5583232E-001, 1.1360209E+002, 1.9440681E-001, 2.0809765E-003, 6.1384511E-003, 0.0000000E+000, 4.1404806E-001, 1.1692618E+002, 1.9529636E-001, 1.9429964E-003, 5.7570920E-003, 0.0000000E+000, 6.6034573E-001, 1.0257159E+002, 1.9584616E-001, 1.8577177E-003, 5.5213929E-003, 0.0000000E+000, 3.6212705E-001
 1.5601076E+002, 5.1710175E+001, 2.0151328E-001, 9.7868442E-004, 3.0918595E-003, 0.0000000E+000, 1.9478679E-002, 0.0000000E+000, 1.2850897E+002, 1.9349309E-001, 2.2227046E-003, 6.5301691E-003, 0.0000000E+000, 6.1917984E-001, 1.4238312E+002, 3.6084385E+001, 2.0488312E-001, 4.5598441E-004, 1.6471848E-003, 0.0000000E+000, 6.7700045E-003, 0.0000000E+000, 4.5189849E+001, 2.0339746E-001, 6.8642649E-004, 2.2840967E-003, 0.0000000E+000, 1.7977752E-002, 0.0000000E+000, 3.3930272E-002, 2.5283812E+000, 2.2789361E+000, 2.9132167E+000, 2.2450058E+000, 1.2156039E+000, 2.7404439E+000, 2.5879599E+000, 1.9436058E+000, 1.3723560E+000, 3.6927604E-002, 3.6029651E-001, 3.2795962E-001, 7.4213472E-001, 2.9103202E-001, 6.4800501E-001, 1.1149702E+000, 1.0682737E+000, 8.8573100E-001, 4.2026867E-001, 1.0208226E-002, 1.1861293E+000, 1.0685372E+000, 1.5946869E+000, 1.0583289E+000, 7.5212541E-001, 1.4162148E+000, 1.3498058E+000, 1.0828552E+000, 5.9768043E-001, 2.6125336E-003, 2.6620018E-001, 2.3984141E-001, 6.8235346E-001, 2.3722888E-001, 6.0878335E-001, 9.4049585E-001, 9.0732460E-001, 7.5047832E-001, 2.9854125E-001, 1.1444331E+002, 1.9626727E-001, 1.7923984E-003, 5.3408587E-003, 0.0000000E+000, 5.1306668E-001, 1.1081673E+002, 1.9472179E-001, 2.0321190E-003, 6.0034153E-003, 0.0000000E+000, 4.4573080E-001, 1.2495529E+002, 1.9441648E-001, 2.0794755E-003, 6.1343025E-003, 0.0000000E+000, 7.4704222E-001, 1.0307177E+002, 1.9556306E-001, 1.9016287E-003, 5.6427570E-003, 0.0000000E+000, 3.8604220E-001
 1.5701092E+002, 5.1923702E+001, 2.0151287E-001, 9.7874726E-004, 3.0920332E-003, 0.0000000E+000, 2.0123772E-002, 0.0000000E+000, 1.2525423E+002, 1.9361262E-001, 2.2041635E-003, 6.4789237E-003, 0.0000000E+000, 5.7476479E-001, 1.4115405E+002, 3.5107512E+001, 2.0506894E-001, 4.2716242E-004, 1.5675246E-003, 0.0000000E+000, 6.7534997E-003, 0.0000000E+000, 4.7859906E+001, 2.0293539E-001, 7.5809906E-004, 2.4821903E-003, 0.0000000E+000, 1.8619466E-002, 0.0000000E+000, 8.8356879E-002, 2.5399425E+000, 2.2947839E+000, 2.8703514E+000, 2.2064270E+000, 1.0951648E+000, 2.2145226E+000, 2.1025868E+000, 1.5381236E+000, 1.0074220E+000, 2.9478086E-002, 3.2581009E-001, 2.9617689E-001, 7.1509782E-001, 2.6669880E-001, 7.5887602E-001, 1.2122588E+000, 1.1669205E+000, 8.7214854E-001, 4.0804445E-001, 7.7962349E-003, 1.2015402E+000, 1.0821658E+000, 1.6125098E+000, 1.0743696E+000, 1.0036567E+000, 1.6379657E+000, 1.5745348E+000, 1.0530749E+000, 5.7087813E-001, 2.5860286E-003, 2.4531310E-001, 2.2104040E-001, 6.6149289E-001, 2.1845437E-001, 6.8777118E-001, 1.0133097E+000, 9.8075582E-001, 7.4430431E-001, 2.9298464E-001, 1.0466270E+002, 1.9727421E-001, 1.6362107E-003, 4.9091763E-003, 0.0000000E+000, 4.7374018E-001, 1.1470817E+002, 1.9437009E-001, 2.0866725E-003, 6.1541940E-003, 0.0000000E+000, 4.2783089E-001, 1.1605739E+002, 1.9505134E-001, 1.9810025E-003, 5.8621359E-003, 0.0000000E+000, 7.2413763E-001, 1.0817433E+002, 1.9490730E-001, 2.0033442E-003, 5.9238854E-003, 0.0000000E+000, 3.5958288E-001
 1.5801216E+002, 5.3041021E+001, 2.0140000E-001, 9.9625553E-004, 3.1404237E-003, 0.0000000E+000, 2.1128959E-002, 0.0000000E+000, 1.2316194E+002, 1.9386346E-001, 2.1652550E-003, 6.3713859E-003, 0.0000000E+000, 5.5651820E-001, 1.4096695E+002, 3.7399652E+001, 2.0452672E-001, 5.1126725E-004, 1.7999794E-003, 0.0000000E+000, 7.1329568E-003, 0.0000000E+000, 4.9683220E+001, 2.0266003E-001, 8.0081062E-004, 2.6002395E-003, 0.0000000E+000, 1.9451376E-002, 0.0000000E+000, 6.2402565E-002, 2.4755698E+000, 2.2342531E+000, 2.8319331E+000, 2.1718505E+000, 1.2465593E+000, 2.2590684E+000, 2.1578175E+000, 1.4312749E+000, 9.1125819E-001, 3.3348436E-002, 3.2606744E-001, 2.9679554E-001, 7.1148482E-001, 2.6344711E-001, 6.5279870E-001, 1.0819179E+000, 1.0390059E+000, 8.4788497E-001, 3.8620724E-001, 7.1673635E-003, 1.3477410E+000, 1.2136836E+000, 1.7593394E+000, 1.2065162E+000, 8.4920251E-001, 1.4938190E+000, 1.4293573E+000, 1.0633823E+000, 5.8015484E-001, 1.9771275E-003, 2.4860445E-001, 2.2394172E-001, 6.6539314E-001, 2.2196459E-001, 6.1454806E-001, 9.4534125E-001, 9.1226193E-001, 7.4955900E-001, 2.9771387E-001, 1.0689951E+002, 1.9674836E-001, 1.7177755E-003, 5.1346107E-003, 0.0000000E+000, 4.6952661E-001, 1.1800413E+002, 1.9359872E-001, 2.2063192E-003, 6.4848819E-003, 0.0000000E+000, 4.3546860E-001, 1.2075493E+002, 1.9447469E-001, 2.0704477E-003, 6.1093507E-003, 0.0000000E+000, 7.3748408E-001, 1.1502126E+002, 1.9414850E-001, 2.1210435E-003, 6.2491909E-003, 0.0000000E+000, 3.4973932E-001
 1.5900831E+002, 5.3826518E+001, 2.0128379E-001, 1.0142809E-003, 3.1902436E-003, 0.0000000E+000, 2.1608939E-002, 0.0000000E+000, 1.1856795E+002, 1.9414337E-001, 2.1218384E-003, 6.2513880E-003, 0.0000000E+000, 6.1465509E-001, 1.4973419E+002, 3.6694347E+001, 2.0464147E-001, 4.9346705E-004, 1.7507819E-003, 0.0000000E+000, 7.3911675E-003, 0.0000000E+000, 4.5365451E+001, 2.0323926E-001, 7.1096561E-004, 2.3519196E-003, 0.0000000E+000, 1.9320881E-002, 0.0000000E+000, 7.0637618E-002, 2.9616220E+000, 2.6725236E+000, 3.3097502E+000, 2.6018859E+000, 8.8868202E-001, 1.9077999E+000, 1.8058881E+000, 1.4378837E+000, 9.1720606E-001, 3.2637163E-002, 3.3927107E-001, 3.0860768E-001, 7.2539972E-001, 2.7597051E-001, 6.8500864E-001, 1.1522102E+000, 1.1054900E+000, 8.8596734E-001, 4.2048137E-001, 1.5239682E-002, 1.3075323E+000, 1.1783030E+000, 1.7110584E+000, 1.1630633E+000, 8.5631825E-001, 1.5095557E+000, 1.4442320E+000, 1.0720033E+000, 5.8791372E-001, 2.1920839E-003, 2.5863509E-001, 2.3299079E-001, 6.7520883E-001, 2.3079871E-001, 5.5550581E-001, 8.8907257E-001, 8.5571590E-001, 7.5233257E-001, 3.0021008E-001, 1.0934695E+002, 1.9629117E-001, 1.7886913E-003, 5.3306129E-003, 0.0000000E+000, 4.8503557E-001, 1.1811075E+002, 1.9391581E-001, 2.1571359E-003, 6.3489457E-003, 0.0000000E+000, 4.4769469E-001, 1.3229610E+002, 1.9315207E-001, 2.2755985E-003, 6.6763608E-003, 0.0000000E+000, 7.6058280E-001, 1.0620312E+002, 1.9448411E-001, 2.0689867E-003, 6.1053128E-003, 0.0000000E+000, 3.9021852E-001
 1.6000204E+002, 5.5248777E+001, 2.0099916E-001, 1.0584302E-003, 3.3122665E-003, 0.0000000E+000, 2.2067531E-002, 0.0000000E+000, 1.3001519E+002, 1.9316875E-001, 2.2730130E-003, 6.6692148E-003, 0.0000000E+000, 5.9581171E-001, 1.4460901E+002, 3.7565961E+001, 2.0455512E-001, 5.0686196E-004, 1.7878037E-003, 0.0000000E+000, 7.5850209E-003, 0.0000000E+000, 4.6571169E+001, 2.0292771E-001, 7.5929105E-004, 2.4854848E-003, 0.0000000E+000, 1.9815982E-002, 0.0000000E+000, 1.2034168E-001, 3.2092835E+000, 2.9003893E+000, 3.5077077E+000, 2.7800477E+000, 1.0093365E+000, 2.2390283E+000, 2.1160591E+000, 1.6484576E+000, 1.1067226E+000, 4.4038124E-002, 3.4214460E-001, 3.1233395E-001, 7.1687229E-001, 2.6829583E-001, 6.4121402E-001, 1.1024976E+000, 1.0563693E+000, 8.8004944E-001, 4.1515526E-001, 2.9786747E-002, 1.3274446E+000, 1.1976788E+000, 1.7164236E+000, 1.1678920E+000, 1.1055385E+000, 1.7304316E+000, 1.6679423E+000, 1.0436589E+000, 5.6240380E-001, 1.9871652E-003, 2.4991688E-001, 2.2512391E-001, 6.6669553E-001, 2.2313675E-001, 5.4582772E-001, 8.7385671E-001, 8.4105381E-001, 7.4679480E-001, 2.9522608E-001, 1.1197295E+002, 1.9659572E-001, 1.7414517E-003, 5.2000489E-003, 0.0000000E+000, 4.9324586E-001, 1.1169266E+002, 1.9416785E-001, 2.1180411E-003, 6.2408928E-003, 0.0000000E+000, 4.4331773E-001, 1.2111215E+002, 1.9438409E-001, 2.0845006E-003, 6.1481911E-003, 0.0000000E+000, 7.1028910E-001, 1.0313215E+002, 1.9458902E-001, 2.0527135E-003, 6.0603359E-003, 0.0000000E+000, 3.7531500E-001
 1.6101020E+002, 5.1170925E+001, 2.0165634E-001, 9.5649460E-004, 3.0305297E-003, 0.0000000E+000, 2.1681530E-002, 0.0000000E+000, 1.2164117E+002, 1.9395113E-001, 2.1516576E-003, 6.3338044E-003, 0.0000000E+000, 5.7388767E-001, 1.4994024E+002, 3.7355462E+001, 2.0449156E-001, 5.1672053E-004, 1.8150515E-003, 0.0000000E+000, 7.7803290E-003, 0.0000000E+000, 4.8870160E+001, 2.0267361E-001, 7.9870497E-004, 2.5944198E-003, 0.0000000E+000, 2.0578905E-002, 0.0000000E+000, 9.2944311E-002, 2.7260073E+000, 2.4627010E+000, 3.0518288E+000, 2.3697567E+000, 9.5812026E-001, 1.9281790E+000, 1.8311731E+000, 1.3888245E+000, 8.7305286E-001, 3.2977130E-002, 3.2346466E-001, 2.9441591E-001, 7.0925335E-001, 2.6143878E-001, 6.0636539E-001, 1.0418298E+000, 9.9828335E-001, 8.5423022E-001, 3.9191797E-001, 2.3739284E-002, 1.4471304E+000, 1.3047913E+000, 1.8421570E+000, 1.2810520E+000, 7.7915591E-001, 1.4360154E+000, 1.3703294E+000, 1.0756253E+000, 5.9117350E-001, 1.6515465E-003, 2.5170937E-001, 2.2670359E-001, 6.6882364E-001, 2.2505204E-001, 6.7597504E-001, 1.0129301E+000, 9.7923457E-001, 7.5572085E-001, 3.0325953E-001, 1.0818707E+002, 1.9670468E-001, 1.7245513E-003, 5.1533384E-003, 0.0000000E+000, 4.7152385E-001, 1.2022042E+002, 1.9358278E-001, 2.2087927E-003, 6.4917185E-003, 0.0000000E+000, 4.5219600E-001, 1.2763814E+002, 1.9358080E-001, 2.2090984E-003, 6.4925632E-003, 0.0000000E+000, 7.8162984E-001, 1.0553193E+002, 1.9434336E-001, 2.0908182E-003, 6.1656522E-003, 0.0000000E+000, 3.4939889E-001
 1.6201426E+002, 5.4049529E+001, 2.0095442E-001, 1.0653691E-003, 3.3314447E-003, 0.0000000E+000, 2.2322309E-002, 0.0000000E+000, 1.1764217E+002, 1.9455374E-001, 2.0581851E-003, 6.0754586E-003, 0.0000000E+000, 5.9567571E-001, 1.4924039E+002, 3.6398948E+001, 2.0473966E-001, 4.7823673E-004, 1.7086873E-003, 0.0000000E+000, 8.0111890E-003, 0.0000000E+000, 4.8890109E+001, 2.0274164E-001, 7.8815188E-004, 2.5652524E-003, 0.0000000E+000, 2.0880636E-002, 0.0000000E+000, 8.5910655E-002, 2.5537235E+000, 2.3069422E+000, 2.8865786E+000, 2.2210315E+000, 9.4772454E-001, 1.9557639E+000, 1.8549600E+000, 1.4268052E+000, 9.0723542E-001, 4.1823450E-002, 3.5114990E-001, 3.2021725E-001, 7.2809226E-001, 2.7839380E-001, 5.8572681E-001, 1.0253034E+000, 9.8134573E-001, 8.5834239E-001, 3.9561892E-001, 8.3039602E-003, 1.3821252E+000, 1.2447431E+000, 1.7925871E+000, 1.2364391E+000, 8.4317456E-001, 1.5330899E+000, 1.4640984E+000, 1.1086812E+000, 6.2092384E-001, 5.8273539E-004, 2.6600143E-001, 2.3945956E-001, 6.8418451E-001, 2.3887682E-001, 6.2210038E-001, 9.6868600E-001, 9.3402744E-001, 7.6535144E-001, 3.1192706E-001, 1.0968788E+002, 1.9614041E-001, 1.8120750E-003, 5.3952423E-003, 0.0000000E+000, 4.8753633E-001, 1.1653959E+002, 1.9354110E-001, 2.2152570E-003, 6.5095850E-003, 0.0000000E+000, 4.6350802E-001, 1.2855112E+002, 1.9345314E-001, 2.2289013E-003, 6.5472959E-003, 0.0000000E+000, 7.7966196E-001, 1.1073909E+002, 1.9456844E-001, 2.0559061E-003, 6.0691597E-003, 0.0000000E+000, 3.5582323E-001
 1.6300537E+002, 5.6981861E+001, 2.0042963E-001, 1.1467698E-003, 3.5564257E-003, 0.0000000E+000, 2.2962778E-002, 0.0000000E+000, 1.2978768E+002, 1.9363557E-001, 2.2006032E-003, 6.4690837E-003, 0.0000000E+000, 6.4396168E-001, 1.5142214E+002, 3.7835257E+001, 2.0445325E-001, 5.2266319E-004, 1.8314763E-003, 0.0000000E+000, 8.3673140E-003, 0.0000000E+000, 5.1503289E+001, 2.0211353E-001, 8.8557889E-004, 2.8345279E-003, 0.0000000E+000, 2.1483282E-002, 0.0000000E+000, 5.1622286E-002, 2.6744095E+000, 2.4121308E+000, 3.0415531E+000, 2.3605085E+000, 1.2046356E+000, 2.3742981E+000, 2.2573319E+000, 1.5884283E+000, 1.0526962E+000, 4.2728832E-002, 3.6990059E-001, 3.3718341E-001, 7.4593757E-001, 2.9445458E-001, 5.7356230E-001, 1.0443245E+000, 9.9724825E-001, 8.8952799E-001, 4.2368596E-001, 8.1570979E-003, 1.3692788E+000, 1.2331666E+000, 1.7798875E+000, 1.2250095E+000, 1.0186180E+000, 1.7423616E+000, 1.6699872E+000, 1.1425095E+000, 6.5136929E-001, 7.2751932E-004, 2.7693637E-001, 2.4931549E-001, 6.9497467E-001, 2.4858797E-001, 6.7046978E-001, 1.0263288E+000, 9.9074289E-001, 7.7462483E-001, 3.2027312E-001, 1.1937695E+002, 1.9449875E-001, 2.0667156E-003, 6.0990359E-003, 0.0000000E+000, 5.3182959E-001, 1.1754288E+002, 1.9368060E-001, 2.1936194E-003, 6.4497812E-003, 0.0000000E+000, 4.8417750E-001, 1.2164616E+002, 1.9433166E-001, 2.0926334E-003, 6.1706692E-003, 0.0000000E+000, 8.4699950E-001, 1.0499925E+002, 1.9518927E-001, 1.9596079E-003, 5.8030039E-003, 0.0000000E+000, 3.8685091E-001
 1.6401177E+002, 5.6676957E+001, 2.0036198E-001, 1.1572636E-003, 3.5854290E-003, 0.0000000E+000, 2.3248266E-002, 0.0000000E+000, 1.3654725E+002, 1.9248596E-001, 2.3789218E-003, 6.9619330E-003, 0.0000000E+000, 6.3810203E-001, 1.5126978E+002, 4.0015989E+001, 2.0395605E-001, 5.9978445E-004, 2.0446294E-003, 0.0000000E+000, 9.0395615E-003, 0.0000000E+000, 5.0949304E+001, 2.0226176E-001, 8.6258642E-004, 2.7709798E-003, 0.0000000E+000, 2.1904018E-002, 0.0000000E+000, 7.7125951E-002, 3.0542655E+000, 2.7565516E+000, 3.3959054E+000, 2.6794256E+000, 1.2249872E+000, 2.3991064E+000, 2.2816944E+000, 1.5928850E+000, 1.0567073E+000, 3.8343562E-002, 3.6219148E-001, 3.2980669E-001, 7.4261373E-001, 2.9146312E-001, 6.9918091E-001, 1.1836343E+000, 1.1351890E+000, 9.0321925E-001, 4.3600809E-001, 8.7503643E-003, 1.3988845E+000, 1.2598711E+000, 1.8089000E+000, 1.2511207E+000, 9.4495169E-001, 1.6383959E+000, 1.5690515E+000, 1.1122101E+000, 6.2409982E-001, 1.1646426E-003, 2.7152656E-001, 2.4449037E-001, 6.8912774E-001, 2.4332573E-001, 6.8886414E-001, 1.0452677E+000, 1.0096274E+000, 7.7516939E-001, 3.2076322E-001, 1.1444078E+002, 1.9576034E-001, 1.8710293E-003, 5.5581844E-003, 0.0000000E+000, 5.2061401E-001, 1.2459769E+002, 1.9302358E-001, 2.2955300E-003, 6.7314489E-003, 0.0000000E+000, 4.8752353E-001, 1.2347800E+002, 1.9424373E-001, 2.1062708E-003, 6.2083612E-003, 0.0000000E+000, 8.9768879E-001, 1.0125066E+002, 1.9492806E-001, 2.0001244E-003, 5.9149865E-003, 0.0000000E+000, 3.8947116E-001
 1.6501294E+002, 5.5343736E+001, 2.0071388E-001, 1.1026806E-003, 3.4345688E-003, 0.0000000E+000, 2.3290115E-002, 0.0000000E+000, 1.2750240E+002, 1.9351400E-001, 2.2194607E-003, 6.5212034E-003, 0.0000000E+000, 6.4188132E-001, 1.5597394E+002, 3.9497219E+001, 2.0420588E-001, 5.6103298E-004, 1.9375254E-003, 0.0000000E+000, 9.2147979E-003, 0.0000000E+000, 5.2691207E+001, 2.0187459E-001, 9.2264134E-004, 2.9369637E-003, 0.0000000E+000, 2.2408871E-002, 0.0000000E+000, 1.7002752E-001, 3.5464125E+000, 3.2087740E+000, 3.7951508E+000, 3.0387465E+000, 1.1384896E+000, 2.3230563E+000, 2.2045996E+000, 1.6033326E+000, 1.0661101E+000, 3.8011530E-002, 3.6589740E-001, 3.3310881E-001, 7.4665168E-001, 2.9509728E-001, 7.1969570E-001, 1.2178384E+000, 1.1680241E+000, 9.1690849E-001, 4.4832841E-001, 4.2331572E-003, 1.3135757E+000, 1.1826415E+000, 1.7281084E+000, 1.1784083E+000, 8.1610654E-001, 1.5040304E+000, 1.4352380E+000, 1.1066897E+000, 6.1913151E-001, 6.6124726E-004, 2.7715838E-001, 2.4950867E-001, 6.9526295E-001, 2.4884742E-001, 6.9974881E-001, 1.0597435E+000, 1.0237440E+000, 7.7876053E-001, 3.2399524E-001, 1.2277365E+002, 1.9468039E-001, 2.0385408E-003, 6.0211642E-003, 0.0000000E+000, 5.1804924E-001, 1.2624076E+002, 1.9245032E-001, 2.3844499E-003, 6.9772120E-003, 0.0000000E+000, 4.8021210E-001, 1.2610647E+002, 1.9388702E-001, 2.1616009E-003, 6.3612863E-003, 0.0000000E+000, 8.6753123E-001, 1.0773469E+002, 1.9459978E-001, 2.0510451E-003, 6.0557245E-003, 0.0000000E+000, 4.2694465E-001
 1.6600122E+002, 5.6180992E+001, 2.0062850E-001, 1.1159230E-003, 3.4711689E-003, 0.0000000E+000, 2.3735350E-002, 0.0000000E+000, 1.2373358E+002, 1.9404934E-001, 2.1364240E-003, 6.2917008E-003, 0.0000000E+000, 6.4520301E-001, 1.5537876E+002, 4.1719890E+001, 2.0370378E-001, 6.3891428E-004, 2.1527791E-003, 0.0000000E+000, 9.4532871E-003, 0.0000000E+000, 4.9858178E+001, 2.0239575E-001, 8.4180308E-004, 2.7135373E-003, 0.0000000E+000, 2.2548693E-002, 0.0000000E+000, 2.4775422E-001, 3.2391939E+000, 2.9400500E+000, 3.4102055E+000, 2.6922957E+000, 1.0558628E+000, 2.4834099E+000, 2.3406552E+000, 1.8463129E+000, 1.2847924E+000, 5.3351234E-002, 3.8734161E-001, 3.5394257E-001, 7.5275619E-001, 3.0059134E-001, 6.7187474E-001, 1.1573574E+000, 1.1088091E+000, 9.0424848E-001, 4.3693440E-001, 5.9643942E-003, 1.3842596E+000, 1.2464301E+000, 1.7970610E+000, 1.2404657E+000, 8.0410211E-001, 1.5124080E+000, 1.4415774E+000, 1.1270717E+000, 6.3747529E-001, 2.5689789E-003, 2.8711120E-001, 2.5865698E-001, 7.0330804E-001, 2.5608800E-001, 6.8399699E-001, 1.0509030E+000, 1.0142124E+000, 7.8567178E-001, 3.3021537E-001, 1.2669836E+002, 1.9399482E-001, 2.1448801E-003, 6.3150724E-003, 0.0000000E+000, 5.4208008E-001, 1.2171730E+002, 1.9299194E-001, 2.3004375E-003, 6.7450128E-003, 0.0000000E+000, 4.9056625E-001, 1.2887307E+002, 1.9333241E-001, 2.2476271E-003, 6.5990516E-003, 0.0000000E+000, 8.2551850E-001, 1.0871979E+002, 1.9443971E-001, 2.0758729E-003, 6.1243453E-003, 0.0000000E+000, 3.9798860E-001
