20.000000,20.493200,0.000000,0.000000,0.000000
20.374970,20.485570,1.000000,1.000000,1.000000
20.749940,20.477940,2.000000,2.000000,2.000000
21.124910,20.470310,3.000000,3.000000,3.000000
21.499880,20.462680,4.000000,4.000000,4.000000
21.874850,20.455050,5.000000,5.000000,5.000000
22.249820,20.447420,6.000000,6.000000,6.000000
22.624790,20.439790,7.000000,7.000000,7.000000
22.999760,20.432160,8.000000,8.000000,8.000000
23.374730,20.424530,9.000000,9.000000,9.000000
23.749700,20.416900,10.000000,10.000000,10.000000
24.163550,20.408320,11.000000,11.000000,11.000000
24.577400,20.399740,12.000000,12.000000,12.000000
24.991250,20.391160,13.000000,13.000000,13.000000
25.405100,20.382580,14.000000,14.000000,14.000000
25.818950,20.374000,15.000000,15.000000,15.000000
26.232800,20.365420,16.000000,16.000000,16.000000
26.646650,20.356840,17.000000,17.000000,17.000000
27.060500,20.348260,18.000000,18.000000,18.000000
27.474350,20.339680,19.000000,19.000000,19.000000
27.888200,20.331100,20.000000,20.000000,20.000000
28.131320,20.325610,21.000000,21.000000,21.000000
28.374440,20.320120,22.000000,22.000000,22.000000
28.617560,20.314630,23.000000,23.000000,23.000000
28.860680,20.309140,24.000000,24.000000,24.000000
29.103800,20.303650,25.000000,25.000000,25.000000
29.346920,20.298160,26.000000,26.000000,26.000000
29.590040,20.292670,27.000000,27.000000,27.000000
29.833160,20.287180,28.000000,28.000000,28.000000
30.076280,20.281690,29.000000,29.000000,29.000000
30.319400,20.276200,30.000000,30.000000,30.000000
30.667000,20.268980,31.000000,31.000000,31.000000
31.014600,20.261760,32.000000,32.000000,32.000000
31.362200,20.254540,33.000000,33.000000,33.000000
31.709800,20.247320,34.000000,34.000000,34.000000
32.057400,20.240100,35.000000,35.000000,35.000000
32.405000,20.232880,36.000000,36.000000,36.000000
32.752600,20.225660,37.000000,37.000000,37.000000
33.100200,20.218440,38.000000,38.000000,38.000000
33.447800,20.211220,39.000000,39.000000,39.000000
33.795400,20.204000,40.000000,40.000000,40.000000
34.495910,20.189250,41.000000,41.000000,41.000000
35.196420,20.174500,42.000000,42.000000,42.000000
35.896930,20.159750,43.000000,43.000000,43.000000
36.597440,20.145000,44.000000,44.000000,44.000000
37.297950,20.130250,45.000000,45.000000,45.000000
37.998460,20.115500,46.000000,46.000000,46.000000
38.698970,20.100750,47.000000,47.000000,47.000000
39.399480,20.086000,48.000000,48.000000,48.000000
40.099990,20.071250,49.000000,49.000000,49.000000
40.800500,20.056500,50.000000,50.000000,50.000000
41.613350,20.039000,51.000000,51.000000,51.000000
42.426200,20.021500,52.000000,52.000000,52.000000
43.239050,20.004000,53.000000,53.000000,53.000000
44.051900,19.986500,54.000000,54.000000,54.000000
44.864750,19.969000,55.000000,55.000000,55.000000
45.677600,19.951500,56.000000,56.000000,56.000000
46.490450,19.934000,57.000000,57.000000,57.000000
47.303300,19.916500,58.000000,58.000000,58.000000
48.116150,19.899000,59.000000,59.000000,59.000000
48.929000,19.881500,60.000000,60.000000,60.000000
49.848240,19.861690,61.000000,61.000000,61.000000
50.767480,19.841880,62.000000,62.000000,62.000000
51.686720,19.822070,63.000000,63.000000,63.000000
52.605960,19.802260,64.000000,64.000000,64.000000
53.525200,19.782450,65.000000,65.000000,65.000000
54.444440,19.762640,66.000000,66.000000,66.000000
55.363680,19.742830,67.000000,67.000000,67.000000
56.282920,19.723020,68.000000,68.000000,68.000000
57.202160,19.703210,69.000000,69.000000,69.000000
58.121400,19.683400,70.000000,70.000000,70.000000
58.764440,19.668460,71.000000,71.000000,71.000000
59.407480,19.653520,72.000000,72.000000,72.000000
60.050520,19.638580,73.000000,73.000000,73.000000
60.693560,19.623640,74.000000,74.000000,74.000000
61.336600,19.608700,75.000000,75.000000,75.000000
61.979640,19.593760,76.000000,76.000000,76.000000
62.622680,19.578820,77.000000,77.000000,77.000000
63.265720,19.563880,78.000000,78.000000,78.000000
63.908760,19.548940,79.000000,79.000000,79.000000
64.551800,19.534000,80.000000,80.000000,80.000000
64.731880,19.529130,81.000000,81.000000,81.000000
64.911960,19.524260,82.000000,82.000000,82.000000
65.092040,19.519390,83.000000,83.000000,83.000000
65.272120,19.514520,84.000000,84.000000,84.000000
65.452200,19.509650,85.000000,85.000000,85.000000
65.632280,19.504780,86.000000,86.000000,86.000000
65.812360,19.499910,87.000000,87.000000,87.000000
65.992440,19.495040,88.000000,88.000000,88.000000
66.172520,19.490170,89.000000,89.000000,89.000000
66.352600,19.485300,90.000000,90.000000,90.000000
66.497810,19.481980,91.000000,91.000000,91.000000
66.643020,19.478660,92.000000,92.000000,92.000000
66.788230,19.475340,93.000000,93.000000,93.000000
66.933440,19.472020,94.000000,94.000000,94.000000
67.078650,19.468700,95.000000,95.000000,95.000000
67.223860,19.465380,96.000000,96.000000,96.000000
67.369070,19.462060,97.000000,97.000000,97.000000
67.514280,19.458740,98.000000,98.000000,98.000000
67.659490,19.455420,99.000000,99.000000,99.000000
67.804700,19.452100,100.000000,100.000000,100.000000
68.029410,19.447250,101.000000,101.000000,101.000000
68.254120,19.442400,102.000000,102.000000,102.000000
68.478830,19.437550,103.000000,103.000000,103.000000
68.703540,19.432700,104.000000,104.000000,104.000000
68.928250,19.427850,105.000000,105.000000,105.000000
69.152960,19.423000,106.000000,106.000000,106.000000
